rep	gen	x	y	Nf	Nm	W	Wstd	Homoz	Hstd	DelMut	DelMutSd
0	200	7	8	24	19	0.88849	0.0252155	0.840326	0.0126926	8.30233	2.04069
0	200	7	9	30	22	0.890982	0.0444165	0.801654	0.0206275	8.86538	1.69874
0	200	7	10	21	23	0.937278	0.0456674	0.721364	0.0214594	6.86364	1.84133
0	200	7	11	27	20	0.878507	0.0578307	0.717787	0.0256896	8.7234	1.9754
0	200	7	12	26	23	0.950603	0.0281275	0.684	0.0284282	6.06122	1.53075
0	200	7	13	29	23	0.927217	0.0284214	0.697615	0.0373261	5.75	1.37106
0	200	7	14	19	25	0.864169	0.0353306	0.630818	0.0396171	7.84091	1.77025
0	200	7	15	23	27	0.88483	0.0276232	0.84148	0.0145427	9.14	1.90798
0	200	7	16	25	25	0.943403	0.026895	0.57016	0.178892	7.44	2.02148
0	200	7	17	31	22	0.901178	0.0406118	0.536491	0.0548589	9.35849	2.15524
0	200	7	18	17	26	0.918501	0.0341548	0.727302	0.0263638	7.5814	1.74186
0	200	7	19	31	25	0.916124	0.022405	0.791607	0.018979	6.125	1.24014
0	200	8	0	24	22	0.876471	0.0439963	0.733174	0.191405	8.82609	2.36187
0	200	8	1	24	21	0.944403	0.0470761	0.760178	0.0299921	5.13333	1.48474
0	200	8	2	27	29	0.902701	0.0473305	0.737679	0.0404912	7.60714	1.45992
0	200	8	3	20	28	0.893737	0.0393574	0.728625	0.024056	9.58333	1.82384
0	200	8	4	35	26	0.88057	0.0496415	0.78623	0.0252492	5.5082	2.17755
0	200	8	5	24	28	0.961926	0.0271637	0.819385	0.0135734	5.32692	1.23602
0	200	8	6	28	24	0.945271	0.0330729	0.830269	0.0127703	4.86538	1.6294
0	200	8	7	29	22	0.805594	0.0470501	0.785255	0.0211251	12.451	1.60041
0	200	8	8	21	33	0.855869	0.0495955	0.834704	0.0165916	8.48148	1.75056
0	200	8	9	15	30	0.894515	0.0296847	0.744978	0.0257013	8.84444	1.49005
0	200	8	10	21	33	0.848499	0.0357803	0.735778	0.0171601	9.24074	1.81491
0	200	8	11	20	26	0.930161	0.0233289	0.727913	0.0292573	5.91304	1.39605
0	200	8	12	27	19	0.895916	0.0505229	0.690783	0.0946044	6.28261	1.71519
0	200	8	13	23	23	0.946741	0.0264024	0.835391	0.0128663	3.32609	1.25203
0	200	8	14	26	26	0.88338	0.0488996	0.807577	0.0703435	6.98077	1.86558
0	200	8	15	29	30	0.852671	0.0521082	0.745932	0.227254	10.5593	2.44444
0	200	8	16	18	33	0.973603	0.0136925	0.652784	0.0282651	4	1.44168
0	200	8	17	26	17	0.858593	0.0344415	0.744744	0.0266206	9.95349	1.77782
0	200	8	18	23	27	0.872974	0.034966	0.66776	0.027243	11.06	2.16712
0	200	8	19	28	32	0.87107	0.0639936	0.662567	0.0273108	8.31667	2.02066
0	200	9	0	24	28	0.912853	0.0479049	0.778654	0.02195	6.76923	1.83571
0	200	9	1	20	26	0.892382	0.0314031	0.813609	0.0179401	7.08696	1.21272
0	200	9	2	20	31	0.943839	0.0267734	0.749529	0.0256388	4.29412	1.63652
0	200	9	3	24	25	0.972955	0.0178733	0.82951	0.0193508	2.71429	1.04978
0	200	9	4	21	17	0.890029	0.0469234	0.728842	0.0360603	7.92105	1.45786
0	200	9	5	22	29	0.869697	0.0363002	0.82702	0.0133864	9.19608	1.59681
0	200	9	6	22	23	0.87909	0.0426557	0.746889	0.0166563	7.2	1.52898
0	200	9	7	25	17	0.871836	0.0476869	0.823667	0.0195176	5.92857	1.72368
0	200	9	8	25	25	0.957803	0.0296264	0.83288	0.0189659	3.94	1.02781
0	200	9	9	27	21	0.945525	0.0317326	0.82975	0.0289846	5.3125	1.7459
0	200	9	10	22	25	0.889193	0.0327937	0.834596	0.0166205	7.53191	1.82011
0	200	9	11	22	33	0.861205	0.0516455	0.825273	0.0191961	9.69091	2.29523
0	200	9	12	26	22	0.898416	0.0281504	0.848708	0.0169828	9.10417	1.93907
0	200	9	13	23	23	0.864807	0.0451904	0.757696	0.0408751	9.67391	1.72014
0	200	9	14	31	25	0.9478	0.03328	0.8065	0.0144975	5.48214	1.55829
0	200	9	15	12	29	0.909535	0.0320536	0.856732	0.0144813	6.09756	1.49479
0	200	9	16	20	22	0.889639	0.0463226	0.743762	0.0959843	10.3333	1.83442
0	200	9	17	21	26	0.907831	0.0381738	0.800596	0.0238396	7.2766	1.69733
0	200	9	18	22	15	0.922313	0.035501	0.802378	0.0182051	6.18919	1.97056
0	200	9	19	36	22	0.917148	0.0265704	0.691241	0.0197949	7.10345	1.49355
