rep	gen	x	y	out	W	homoz	Nmut	Nho
0	201	5	13	1	0.964554	0	7	0
0	201	5	13	1	0.951131	0	11	0
0	201	5	13	1	0.98442	0	3	0
0	201	5	13	1	0.887781	0	8	0
0	201	5	13	1	0.977497	0	4	0
0	201	5	13	1	0.988953	0	4	0
0	201	5	13	1	0.890207	0	8	0
0	201	5	13	1	0.961017	0	6	0
0	201	5	13	1	0.967851	5	10	0
0	201	5	13	1	0.926279	0	9	0
0	201	5	13	1	0.926536	1	4	0
0	201	5	13	1	0.941962	0	11	0
0	201	5	13	1	0.971764	0	7	0
0	201	5	13	1	0.913489	0	8	0
0	201	5	13	1	0.938015	0	6	0
0	201	5	14	1	0.948123	0	9	0
0	201	5	14	1	0.902601	0	10	0
0	201	5	14	1	0.92377	0	12	0
0	201	5	14	1	0.894958	0	9	0
0	201	5	14	1	0.9116	0	9	0
0	201	5	14	1	0.951556	3	8	0
0	201	5	14	1	0.925899	1	13	0
0	201	5	14	1	0.9274	0	7	0
0	201	5	14	1	0.914606	1	10	0
0	201	5	14	1	0.934223	0	7	0
0	201	5	14	1	0.882176	0	11	0
0	201	5	14	1	0.936712	0	10	0
0	201	5	14	1	0.925822	0	9	0
0	201	5	14	1	0.932517	1	6	0
0	201	5	14	1	0.867509	0	13	0
0	201	5	14	1	0.914236	0	11	0
0	201	5	14	1	0.942178	1	10	0
0	201	5	14	1	0.93136	0	8	0
0	201	5	14	1	0.870556	0	15	0
0	201	5	14	1	0.844244	0	12	0
0	201	5	14	1	0.937675	0	9	0
0	201	5	14	1	0.945664	0	8	0
0	201	5	14	1	0.951548	0	8	0
0	201	5	14	1	0.923345	0	11	0
0	201	5	14	1	0.942893	0	8	0
0	201	5	14	1	0.938941	0	11	0
0	201	5	14	1	0.903252	0	11	0
0	201	5	14	1	0.945526	0	9	0
0	201	5	14	1	0.972505	0	8	0
0	201	5	14	1	0.885089	0	11	0
0	201	5	14	1	0.927012	0	9	0
0	201	5	14	1	0.940651	0	8	0
0	201	5	14	1	0.955272	0	7	0
0	201	5	14	1	0.936548	1	8	0
0	201	5	14	1	0.933644	5	10	0
0	201	5	14	1	0.935368	1	10	0
0	201	5	14	1	0.966294	0	7	0
0	201	5	14	1	0.907502	0	15	0
0	201	5	14	1	0.970344	0	9	0
0	201	5	14	1	0.950502	0	9	0
0	201	5	14	1	0.924671	0	11	0
0	201	5	14	1	0.934262	0	12	0
0	201	5	14	1	0.927755	1	15	0
0	201	5	14	1	0.905216	1	9	0
0	201	5	14	1	0.875926	0	10	0
0	201	5	14	1	0.957212	0	7	0
0	201	5	14	1	0.930675	0	8	0
0	201	5	14	1	0.95511	0	10	0
0	201	5	14	1	0.897894	2	15	0
0	201	5	14	1	0.89613	0	11	0
0	201	5	14	1	0.934258	0	14	0
0	201	5	14	1	0.909403	0	11	0
0	201	5	14	1	0.897567	0	14	0
0	201	5	14	1	0.946524	0	12	0
0	201	5	14	1	0.878088	0	14	0
0	201	5	14	1	0.864518	0	15	0
0	201	5	14	1	0.965584	1	8	0
0	201	5	14	1	0.967447	0	10	0
0	201	5	14	1	0.940493	0	12	0
0	201	5	14	1	0.832786	0	14	0
0	201	5	14	1	0.898095	0	14	0
0	201	5	14	1	0.928792	0	15	0
0	201	5	14	1	0.922056	0	11	0
0	201	5	14	1	0.876837	1	15	0
0	201	5	14	1	0.946885	0	9	0
0	201	5	14	1	0.900845	0	13	0
0	201	5	14	1	0.959088	0	11	0
0	201	5	14	1	0.916381	0	14	0
0	201	5	14	1	0.888929	1	10	0
0	201	5	14	1	0.917939	0	9	0
0	201	5	14	1	0.930999	0	7	0
0	201	5	14	1	0.928729	0	9	0
0	201	5	14	1	0.928206	0	9	0
0	201	5	14	1	0.886542	0	9	0
0	201	5	14	1	0.917801	0	14	0
0	201	5	14	1	0.888194	0	11	0
0	201	5	14	1	0.936571	0	9	0
0	201	5	14	1	0.90978	0	12	0
0	201	5	14	1	0.865716	0	15	0
0	201	5	14	1	0.885031	0	13	0
0	201	5	14	1	0.881118	0	12	0
0	201	5	14	1	0.877982	0	15	0
0	201	5	14	1	0.96106	0	6	0
0	201	5	14	1	0.873246	0	10	0
0	201	5	14	1	0.910733	2	13	0
0	201	5	14	1	0.888576	0	11	0
0	201	5	14	1	0.882869	3	13	0
0	201	5	14	1	0.927835	0	13	0
0	201	5	14	1	0.965488	0	7	0
0	201	5	14	1	0.909392	0	9	0
0	201	5	14	1	0.821685	0	13	0
0	201	5	14	1	0.897375	0	9	0
0	201	5	14	1	0.865059	0	11	0
0	201	5	14	1	0.820626	0	16	0
0	201	5	14	1	0.850534	1	15	0
0	201	5	14	1	0.889601	0	11	0
0	201	5	14	1	0.864552	0	12	0
0	201	5	14	1	0.774229	0	18	0
0	201	5	14	1	0.915759	0	9	0
0	201	5	14	1	0.863993	0	13	0
0	201	5	14	1	0.839069	0	15	0
0	201	5	14	1	0.917933	0	8	0
0	201	5	14	1	0.96329	1	9	0
0	201	5	14	1	0.91445	0	10	0
0	201	5	14	1	0.898416	0	14	0
0	201	5	14	1	0.938059	0	13	0
0	201	5	14	1	0.949525	0	10	0
0	201	5	14	1	0.958543	0	11	0
0	201	5	14	1	0.909654	2	11	0
0	201	5	14	1	0.907535	8	9	0
0	201	5	14	1	0.941207	0	11	0
0	201	5	14	1	0.854228	0	17	0
0	201	5	14	1	0.922104	0	8	0
0	201	5	14	1	0.885638	0	12	0
0	201	5	14	1	0.921416	0	11	0
0	201	5	14	1	0.871078	0	10	0
0	201	5	14	1	0.885662	0	13	0
0	201	5	14	1	0.887879	0	10	0
0	201	5	14	1	0.932766	0	9	0
0	201	5	14	1	0.912793	0	10	0
0	201	5	14	1	0.918439	1	8	0
0	201	5	14	1	0.91309	0	10	0
0	201	5	14	1	0.876925	0	12	0
0	201	5	14	1	0.969736	0	9	0
0	201	5	14	1	0.906227	0	12	0
0	201	5	14	1	0.932167	0	12	0
0	201	5	14	1	0.893832	0	12	0
0	201	5	14	1	0.95667	0	9	0
0	201	5	14	1	0.894321	0	9	0
0	201	5	14	1	0.96992	0	7	0
0	201	5	14	1	0.909341	6	12	0
0	201	5	14	1	0.855466	0	13	0
0	201	5	14	1	0.909014	0	10	0
0	201	5	14	1	0.90472	0	12	0
0	201	5	14	1	0.793657	0	16	0
0	201	5	14	1	0.881087	0	13	0
0	201	5	14	1	0.897591	1	10	0
0	201	5	14	1	0.91423	0	12	0
0	201	5	14	1	0.903658	2	11	0
0	201	5	14	1	0.903089	0	12	0
0	201	5	14	1	0.923586	0	12	0
0	201	5	14	1	0.910817	0	9	0
0	201	5	14	1	0.939445	0	12	0
0	201	5	14	1	0.880437	0	12	0
0	201	5	14	1	0.912189	0	11	0
0	201	5	14	1	0.883567	0	12	0
0	201	5	14	1	0.905383	2	11	0
0	201	5	14	1	0.899678	0	15	0
0	201	5	14	1	0.920832	0	11	0
0	201	5	14	1	0.93143	0	14	0
0	201	5	14	1	0.902615	6	12	0
0	201	5	14	1	0.919159	0	11	0
0	201	5	14	1	0.951332	5	7	0
0	201	5	14	1	0.925838	0	11	0
0	201	5	14	1	0.88256	0	11	0
0	201	5	14	1	0.927217	3	9	0
0	201	5	14	1	0.885323	0	14	0
0	201	5	14	1	0.967485	0	8	0
0	201	5	14	1	0.911832	0	11	0
0	201	5	14	1	0.890224	0	13	0
0	201	5	14	1	0.927073	0	8	0
0	201	5	14	1	0.945791	0	9	0
0	201	5	14	1	0.859148	0	15	0
0	201	5	14	1	0.902286	0	11	0
0	201	5	14	1	0.874315	0	12	0
0	201	5	14	1	0.928446	1	9	0
0	201	5	14	1	0.936669	0	10	0
0	201	5	14	1	0.912269	2	10	0
0	201	5	14	1	0.949101	0	8	0
0	201	5	14	1	0.964065	0	9	0
0	201	5	14	1	0.858111	0	13	0
0	201	5	14	1	0.930523	0	9	0
0	201	5	14	1	0.897508	0	10	0
0	201	5	14	1	0.86017	0	15	0
0	201	5	14	1	0.929905	1	11	0
0	201	5	14	1	0.906207	0	10	0
0	201	5	14	1	0.885341	0	11	0
0	201	5	14	1	0.854615	0	11	0
0	201	5	14	1	0.94997	7	11	0
0	201	5	14	1	0.953563	3	13	0
0	201	5	14	1	0.926091	0	11	0
0	201	5	14	1	0.941778	2	11	0
0	201	5	14	1	0.966774	1	9	0
0	201	5	14	1	0.961682	0	8	0
0	201	5	14	1	0.972133	0	4	0
0	201	5	14	1	0.945696	0	10	0
0	201	5	14	1	0.938844	1	9	0
0	201	5	14	1	0.951204	0	11	0
0	201	5	14	1	0.907161	0	9	0
0	201	5	14	1	0.912313	0	10	0
0	201	5	15	1	0.957527	2	7	0
0	201	5	15	1	0.960308	0	7	0
0	201	5	15	1	0.924998	0	10	0
0	201	5	15	1	0.961993	1	5	0
0	201	5	15	1	0.922681	0	10	0
0	201	5	15	1	0.949213	0	6	0
0	201	5	15	1	0.924257	0	8	0
0	201	5	15	1	0.957712	0	5	0
0	201	5	15	1	0.901773	0	11	0
0	201	5	15	1	0.943479	0	7	0
0	201	5	15	1	0.955208	0	5	0
0	201	5	15	1	0.951356	10	8	0
0	201	5	15	1	0.943283	0	5	0
0	201	5	15	1	0.956714	0	7	0
0	201	5	15	1	0.891467	2	8	0
0	201	5	15	1	0.916507	0	8	0
0	201	5	15	1	0.954508	2	8	0
0	201	5	15	1	0.946839	0	6	0
0	201	5	15	1	0.952201	2	9	0
0	201	5	15	1	0.963969	0	7	0
0	201	5	15	1	0.94287	0	7	0
0	201	5	15	1	0.933575	0	9	0
0	201	5	15	1	0.956201	0	6	0
0	201	5	15	1	0.9794	0	3	0
0	201	5	15	1	0.939562	0	11	0
0	201	5	15	1	0.95302	3	7	0
0	201	5	15	1	0.921583	0	11	0
0	201	5	15	1	0.939496	28	7	0
0	201	5	15	1	0.916412	0	12	0
0	201	5	15	1	0.906403	0	10	0
0	201	5	15	1	0.902073	0	10	0
0	201	5	15	1	0.889709	0	12	0
0	201	5	15	1	0.949863	15	7	0
0	201	5	15	1	0.907593	0	8	0
0	201	5	15	1	0.888913	0	12	0
0	201	5	15	1	0.961047	0	7	0
0	201	5	15	1	0.925901	3	10	0
0	201	5	15	1	0.939443	0	7	0
0	201	5	15	1	0.952485	0	7	0
0	201	5	15	1	0.870913	1	11	0
0	201	5	15	1	0.885169	1	10	0
0	201	5	15	1	0.902932	0	11	0
0	201	5	15	1	0.945507	0	9	0
0	201	5	15	1	0.782799	0	13	0
0	201	5	15	1	0.879416	0	12	0
0	201	5	15	1	0.859953	0	12	0
0	201	5	15	1	0.921336	0	11	0
0	201	5	15	1	0.895722	0	10	0
0	201	5	15	1	0.843004	0	13	0
0	201	5	15	1	0.871147	3	13	0
0	201	5	15	1	0.961308	2	7	0
0	201	5	15	1	0.973306	0	3	0
0	201	5	15	1	0.928063	0	9	0
0	201	5	15	1	0.969741	3	4	0
0	201	5	15	1	0.948769	0	6	0
0	201	5	15	1	0.965251	0	6	0
0	201	5	15	1	0.925585	0	9	0
0	201	5	15	1	0.939217	0	7	0
0	201	5	15	1	0.949834	0	5	0
0	201	5	15	1	0.946399	0	7	0
0	201	5	15	1	0.944725	1	6	0
0	201	5	15	1	0.929273	2	10	0
0	201	5	15	1	0.963492	0	6	0
0	201	5	15	1	0.962986	1	9	0
0	201	5	15	1	0.978355	0	2	0
0	201	5	15	1	0.95815	1	7	0
0	201	5	15	1	0.981762	0	4	0
0	201	5	15	1	0.97326	0	5	0
0	201	5	15	1	0.897656	0	12	0
0	201	5	15	1	0.944905	0	8	0
0	201	5	15	1	0.951578	0	9	0
0	201	5	15	1	0.982365	0	5	0
0	201	5	15	1	0.97797	0	4	0
0	201	5	15	1	0.954499	2	5	0
0	201	5	15	1	0.900705	0	14	0
0	201	5	15	1	0.911769	0	11	0
0	201	5	15	1	0.970864	0	6	0
0	201	5	15	1	0.979643	0	4	0
0	201	5	15	1	0.903861	0	10	0
0	201	5	15	1	0.967441	0	5	0
0	201	5	15	1	0.924331	0	10	0
0	201	5	15	1	0.940781	0	8	0
0	201	5	15	1	0.939429	0	10	0
0	201	5	15	1	0.931874	0	7	0
0	201	5	15	1	0.964181	0	6	0
0	201	5	15	1	0.977025	0	4	0
0	201	5	15	1	0.95922	0	5	0
0	201	5	15	1	0.935054	1	9	0
0	201	5	15	1	0.955	0	8	0
0	201	5	15	1	0.913779	1	10	0
0	201	5	15	1	0.935709	2	8	0
0	201	5	15	1	0.953795	0	10	0
0	201	5	15	1	0.934713	0	10	0
0	201	5	15	1	0.915818	0	11	0
0	201	5	15	1	0.952022	1	6	0
0	201	5	15	1	0.972774	1	5	0
0	201	5	15	1	0.943503	0	8	0
0	201	5	15	1	0.920974	0	5	0
0	201	5	15	1	0.943208	3	9	0
0	201	5	15	1	0.978693	0	5	0
0	201	5	15	1	0.935006	0	10	0
0	201	5	15	1	0.931504	0	9	0
0	201	5	15	1	0.935496	2	9	0
0	201	5	15	1	0.880167	0	13	0
0	201	5	15	1	0.962439	0	9	0
0	201	5	15	1	0.953182	2	9	0
0	201	5	15	1	0.88664	0	11	0
0	201	5	15	1	0.960509	9	8	0
0	201	5	15	1	0.952409	0	8	0
0	201	5	15	1	0.937619	0	12	0
0	201	5	15	1	0.904583	0	6	0
0	201	5	15	1	0.928627	0	7	0
0	201	5	15	1	0.931315	0	11	0
0	201	5	15	1	0.960654	0	8	0
0	201	5	15	1	0.941679	0	7	0
0	201	5	15	1	0.839655	0	16	0
0	201	5	15	1	0.961133	13	7	0
0	201	5	15	1	0.915635	0	10	0
0	201	5	15	1	0.905525	1	10	0
0	201	5	15	1	0.940436	0	11	0
0	201	5	15	1	0.954142	0	8	0
0	201	5	15	1	0.971444	0	4	0
0	201	5	15	1	0.930527	0	11	0
0	201	5	15	1	0.955679	0	6	0
0	201	5	15	1	0.935769	0	8	0
0	201	5	15	1	0.895409	0	12	0
0	201	5	15	1	0.974742	0	5	0
0	201	5	15	1	0.963412	0	6	0
0	201	5	15	1	0.927924	1	7	0
0	201	5	15	1	0.927354	0	7	0
0	201	5	15	1	0.892231	0	7	0
0	201	5	15	1	0.945619	0	7	0
0	201	5	15	1	0.932076	0	10	0
0	201	5	15	1	0.949473	0	6	0
0	201	5	15	1	0.958879	2	6	0
0	201	5	15	1	0.952957	0	8	0
0	201	5	15	1	0.91752	0	9	0
0	201	5	15	1	0.976047	0	7	0
0	201	5	15	1	0.970866	1	6	0
0	201	5	15	1	0.942479	1	7	0
0	201	5	15	1	0.946532	0	9	0
0	201	5	15	1	0.967133	2	7	0
0	201	5	15	1	0.961303	1	7	0
0	201	5	15	1	0.985047	5	5	0
0	201	5	15	1	0.969151	2	5	0
0	201	5	15	1	0.949812	0	5	0
0	201	5	15	1	0.965856	0	7	0
0	201	5	15	1	0.951622	0	7	0
0	201	5	15	1	0.97254	0	5	0
0	201	5	15	1	0.933618	0	4	0
0	201	5	15	1	0.956502	9	6	0
0	201	5	15	1	0.907339	0	11	0
0	201	5	15	1	0.948621	0	7	0
0	201	5	15	1	0.889682	0	15	0
0	201	5	15	1	0.943742	0	9	0
0	201	5	15	1	0.979362	0	4	0
0	201	5	15	1	0.972207	6	6	0
0	201	5	15	1	0.948941	0	10	0
0	201	5	15	1	0.949	3	7	0
0	201	5	15	1	0.9422	1	10	0
0	201	5	15	1	0.926411	2	7	0
0	201	5	15	1	0.956692	0	7	0
0	201	5	15	1	0.959465	0	9	0
0	201	5	15	1	0.918191	0	11	0
0	201	5	15	1	0.936901	1	13	0
0	201	5	15	1	0.975998	0	5	0
0	201	5	15	1	0.945111	0	9	0
0	201	5	15	1	0.923249	0	9	0
0	201	5	15	1	0.972197	0	5	0
0	201	5	15	1	0.915517	0	11	0
0	201	5	15	1	0.946988	2	7	0
0	201	5	15	1	0.907614	0	7	0
0	201	5	15	1	0.902873	0	9	0
0	201	5	15	1	0.896871	0	13	0
0	201	5	15	1	0.953148	2	6	0
0	201	5	15	1	0.887473	0	12	0
0	201	5	15	1	0.897448	0	13	0
0	201	5	15	1	0.880401	0	13	0
0	201	5	15	1	0.888547	0	11	0
0	201	5	15	1	0.917949	0	11	0
0	201	5	15	1	0.981785	0	6	0
0	201	5	15	1	0.943388	0	11	0
0	201	5	15	1	0.93163	1	11	0
0	201	5	15	1	0.950333	0	3	0
0	201	5	15	1	0.93121	6	10	0
0	201	5	15	1	0.987009	2	4	0
0	201	5	15	1	0.974123	0	5	0
0	201	5	15	1	0.952241	0	7	0
0	201	5	15	1	0.95534	0	5	0
0	201	5	15	1	0.875174	0	11	0
0	201	5	15	1	0.964237	0	7	0
0	201	5	15	1	0.879233	0	11	0
0	201	5	15	1	0.942097	0	9	0
0	201	5	15	1	0.953046	0	8	0
0	201	5	15	1	0.951714	0	10	0
0	201	5	15	1	0.931662	0	12	0
0	201	5	15	1	0.979902	2	8	0
0	201	5	15	1	0.881327	0	12	0
0	201	5	15	1	0.935734	1	10	0
0	201	5	15	1	0.941168	0	9	0
0	201	5	15	1	0.89711	0	8	0
0	201	5	15	1	0.906011	0	9	0
0	201	5	15	1	0.945944	2	7	0
0	201	5	15	1	0.920398	0	12	0
0	201	5	15	1	0.954093	10	6	0
0	201	5	15	1	0.929149	0	11	0
0	201	5	15	1	0.974127	0	5	0
0	201	5	15	1	0.903704	0	9	0
0	201	5	15	1	0.911507	0	8	0
0	201	5	15	1	0.916109	0	7	0
0	201	5	15	1	0.976867	8	6	0
0	201	5	15	1	0.934221	0	7	0
0	201	5	15	1	0.887191	0	10	0
0	201	5	15	1	0.942967	0	7	0
0	201	5	15	1	0.88415	0	13	0
0	201	5	15	1	0.955029	1	11	0
0	201	5	15	1	0.88983	0	13	0
0	201	5	15	1	0.936132	0	10	0
0	201	5	15	1	0.949958	0	8	0
0	201	5	15	1	0.919604	0	9	0
0	201	5	15	1	0.955417	1	6	0
0	201	5	15	1	0.901723	0	12	0
0	201	5	15	1	0.960697	0	5	0
0	201	5	15	1	0.922926	0	8	0
0	201	5	15	1	0.959278	0	8	0
0	201	5	15	1	0.910447	0	8	0
0	201	5	15	1	0.940345	0	7	0
0	201	5	15	1	0.961749	0	7	0
0	201	5	15	1	0.981163	0	4	0
0	201	5	15	1	0.925733	1	8	0
0	201	5	15	1	0.951675	0	9	0
0	201	5	15	1	0.93459	1	12	0
0	201	5	15	1	0.932907	1	11	0
0	201	5	15	1	0.972401	0	7	0
0	201	5	15	1	0.940557	1	9	0
0	201	5	15	1	0.932681	0	11	0
0	201	5	15	1	0.93857	4	10	0
0	201	5	15	1	0.879234	0	11	0
0	201	5	15	1	0.931763	0	7	0
0	201	5	15	1	0.945495	0	7	0
0	201	5	15	1	0.967561	0	7	0
0	201	5	15	1	0.942039	3	11	0
0	201	5	15	1	0.929378	5	11	0
0	201	5	15	1	0.941389	0	10	0
0	201	5	15	1	0.943346	0	12	0
0	201	5	15	1	0.93173	3	9	0
0	201	5	15	1	0.944477	0	8	0
0	201	5	15	1	0.900221	0	11	0
0	201	5	15	1	0.933271	0	7	0
0	201	5	15	1	0.947067	0	10	0
0	201	5	15	1	0.939646	0	7	0
0	201	5	15	1	0.917745	0	11	0
0	201	5	15	1	0.93632	0	7	0
0	201	5	15	1	0.901192	0	10	0
0	201	5	15	1	0.898648	0	8	0
0	201	5	15	1	0.958646	0	6	0
0	201	5	15	1	0.895054	1	9	0
0	201	5	15	1	0.934139	0	7	0
0	201	5	15	1	0.944752	0	10	0
0	201	5	15	1	0.958552	0	5	0
0	201	5	15	1	0.946546	1	6	0
0	201	5	15	1	0.894182	0	8	0
0	201	5	15	1	0.916749	0	9	0
0	201	5	15	1	0.94755	1	4	0
0	201	5	15	1	0.930585	0	7	0
0	201	5	15	1	0.957803	1	5	0
0	201	5	15	1	0.971337	0	4	0
0	201	5	15	1	0.951151	0	5	0
0	201	5	15	1	0.877197	2	12	0
0	201	5	15	1	0.97713	0	8	0
0	201	5	15	1	0.932216	8	6	0
0	201	5	15	1	0.970735	0	5	0
0	201	5	15	1	0.983869	0	2	0
0	201	5	15	1	0.941123	8	6	0
0	201	5	15	1	0.983093	0	4	0
0	201	5	15	1	0.951831	0	5	0
0	201	5	15	1	0.906225	2	8	0
0	201	5	15	1	0.972809	0	7	0
0	201	5	15	1	0.986579	0	4	0
0	201	5	15	1	0.974034	0	5	0
0	201	5	15	1	0.924563	0	12	0
0	201	5	15	1	0.985901	6	4	0
0	201	5	15	1	0.92054	0	9	0
0	201	5	15	1	0.986649	0	9	0
0	201	5	15	1	0.981111	0	4	0
0	201	5	15	1	0.895182	0	10	0
0	201	5	15	1	0.948701	0	9	0
0	201	5	15	1	0.963361	0	9	0
0	201	5	15	1	0.934719	0	8	0
0	201	5	15	1	0.93465	0	11	0
0	201	5	15	1	0.877733	3	11	0
0	201	5	15	1	0.967091	1	8	0
0	201	5	15	1	0.95062	0	10	0
0	201	5	15	1	0.943328	0	9	0
0	201	5	15	1	0.943653	0	10	0
0	201	5	15	1	0.948485	0	10	0
0	201	5	15	1	0.894464	0	12	0
0	201	5	15	1	0.929692	0	9	0
0	201	5	15	1	0.951294	1	11	0
0	201	5	15	1	0.917707	0	9	0
0	201	5	15	1	0.972403	1	8	0
0	201	5	15	1	0.961608	0	6	0
0	201	5	15	1	0.929859	0	8	0
0	201	5	15	1	0.950158	1	9	0
0	201	5	15	1	0.908037	0	9	0
0	201	5	15	1	0.977794	4	6	0
0	201	5	15	1	0.95789	0	7	0
0	201	5	15	1	0.963918	4	7	0
0	201	5	15	1	0.932204	0	10	0
0	201	5	15	1	0.93803	0	9	0
0	201	5	15	1	0.966504	2	7	0
0	201	5	15	1	0.907392	2	11	0
0	201	5	15	1	0.927609	0	9	0
0	201	5	15	1	0.92965	2	9	0
0	201	5	15	1	0.957681	5	5	0
0	201	5	15	1	0.946323	5	9	0
0	201	5	15	1	0.964394	6	5	0
0	201	5	15	1	0.920426	1	6	0
0	201	5	15	1	0.959512	1	10	0
0	201	5	15	1	0.966595	0	7	0
0	201	5	15	1	0.974013	0	5	0
0	201	5	15	1	0.940797	0	10	0
0	201	5	15	1	0.975965	0	6	0
0	201	5	15	1	0.913982	0	8	0
0	201	5	15	1	0.928905	0	6	0
0	201	5	15	1	0.934543	14	7	0
0	201	5	15	1	0.952133	4	8	0
0	201	5	15	1	0.9768	0	4	0
0	201	5	15	1	0.954859	0	5	0
0	201	5	15	1	0.891465	1	10	0
0	201	5	16	1	0.945845	1	9	0
0	201	5	16	1	0.913801	0	11	0
0	201	5	16	1	0.918187	0	12	0
0	201	5	16	1	0.944112	1	12	0
0	201	5	16	1	0.895738	0	11	0
0	201	5	16	1	0.899677	0	10	0
0	201	5	16	1	0.855891	0	12	0
0	201	5	16	1	0.893796	1	14	0
0	201	5	16	1	0.909461	1	13	0
0	201	5	16	1	0.933118	0	9	0
0	201	5	16	1	0.912006	0	9	0
0	201	5	16	1	0.928977	0	11	0
0	201	5	16	1	0.918237	1	10	0
0	201	5	16	1	0.96004	0	6	0
0	201	5	16	1	0.887108	3	16	0
0	201	5	16	1	0.903477	0	15	0
0	201	5	16	1	0.901215	0	14	0
0	201	5	16	1	0.884401	0	14	0
0	201	5	16	1	0.828042	0	16	0
0	201	5	16	1	0.923845	0	10	0
0	201	5	16	1	0.925428	1	9	0
0	201	5	16	1	0.935609	0	13	0
0	201	5	16	1	0.878884	0	12	0
0	201	5	16	1	0.922715	3	15	0
0	201	5	16	1	0.918391	0	12	0
0	201	5	16	1	0.902703	0	17	0
0	201	5	16	1	0.925791	0	16	0
0	201	5	16	1	0.928367	0	13	0
0	201	5	16	1	0.888464	0	17	0
0	201	5	16	1	0.892404	0	16	0
0	201	5	16	1	0.960039	0	7	0
0	201	5	16	1	0.92417	0	8	0
0	201	5	16	1	0.907713	0	9	0
0	201	5	16	1	0.971122	0	9	0
0	201	5	16	1	0.894569	0	11	0
0	201	5	16	1	0.909309	0	13	0
0	201	5	16	1	0.949682	0	10	0
0	201	5	16	1	0.937933	0	10	0
0	201	5	16	1	0.868282	0	15	0
0	201	5	16	1	0.915992	0	11	0
0	201	5	16	1	0.93238	0	11	0
0	201	5	16	1	0.943865	0	7	0
0	201	5	16	1	0.942275	0	9	0
0	201	5	16	1	0.913867	0	12	0
0	201	5	16	1	0.910977	0	10	0
0	201	5	16	1	0.929182	0	8	0
0	201	5	16	1	0.943188	0	10	0
0	201	5	16	1	0.956327	0	10	0
0	201	5	16	1	0.916862	0	13	0
0	201	5	16	1	0.966412	0	7	0
0	201	5	16	1	0.924436	0	9	0
0	201	5	16	1	0.931833	0	9	0
0	201	5	16	1	0.932321	1	8	0
0	201	5	16	1	0.984144	0	5	0
0	201	5	16	1	0.946318	5	9	0
0	201	5	16	1	0.862826	0	9	0
0	201	5	16	1	0.941968	0	12	0
0	201	5	16	1	0.958452	2	7	0
0	201	5	16	1	0.985009	0	7	0
0	201	5	16	1	0.917505	0	10	0
0	201	5	16	1	0.947071	0	8	0
0	201	5	16	1	0.9612	0	9	0
0	201	5	16	1	0.866604	0	15	0
0	201	5	16	1	0.929526	0	11	0
0	201	5	16	1	0.814332	0	16	0
0	201	5	16	1	0.950589	1	6	0
0	201	5	16	1	0.951643	0	10	0
0	201	5	16	1	0.868098	0	15	0
0	201	5	16	1	0.928564	0	10	0
0	201	5	16	1	0.888706	1	12	0
0	201	5	16	1	0.887221	0	13	0
0	201	5	16	1	0.916338	0	18	0
0	201	5	16	1	0.901858	0	13	0
0	201	5	16	1	0.862125	0	18	0
0	201	5	16	1	0.927527	1	13	0
0	201	5	16	1	0.924172	0	12	0
0	201	5	16	1	0.882296	0	11	0
0	201	5	16	1	0.918043	1	11	0
0	201	5	16	1	0.889061	0	15	0
0	201	5	16	1	0.836822	0	17	0
0	201	5	16	1	0.929268	0	8	0
0	201	5	16	1	0.928772	0	12	0
0	201	5	16	1	0.919994	0	12	0
0	201	5	16	1	0.915362	0	12	0
0	201	5	16	1	0.946795	0	9	0
0	201	5	16	1	0.931906	0	7	0
0	201	5	16	1	0.8898	2	12	0
0	201	5	16	1	0.909424	0	10	0
0	201	5	16	1	0.901065	0	9	0
0	201	5	16	1	0.909893	3	10	0
0	201	5	16	1	0.901215	0	11	0
0	201	5	16	1	0.945007	0	8	0
0	201	5	16	1	0.874256	0	10	0
0	201	5	16	1	0.956922	0	7	0
0	201	5	16	1	0.954319	3	8	0
0	201	5	16	1	0.936091	0	8	0
0	201	5	16	1	0.879284	0	16	0
0	201	5	16	1	0.906958	0	9	0
0	201	5	16	1	0.911611	1	12	0
0	201	5	16	1	0.93234	0	12	0
0	201	5	16	1	0.918358	0	13	0
0	201	5	16	1	0.939185	1	8	0
0	201	5	16	1	0.872618	0	12	0
0	201	5	16	1	0.888607	1	13	0
0	201	5	16	1	0.927944	4	6	0
0	201	5	16	1	0.91419	0	13	0
0	201	5	16	1	0.889201	0	11	0
0	201	5	16	1	0.841405	0	16	0
0	201	5	16	1	0.931825	0	12	0
0	201	5	16	1	0.868032	0	10	0
0	201	5	16	1	0.958763	7	8	0
0	201	5	16	1	0.926083	0	10	0
0	201	5	16	1	0.946626	4	8	0
0	201	5	16	1	0.915021	0	8	0
0	201	5	16	1	0.959211	3	6	0
0	201	5	16	1	0.948942	2	10	0
0	201	5	16	1	0.927472	0	8	0
0	201	5	16	1	0.930234	0	8	0
0	201	5	16	1	0.966099	0	6	0
0	201	5	16	1	0.939406	0	12	0
0	201	5	16	1	0.874451	0	14	0
0	201	5	16	1	0.911429	2	10	0
0	201	5	16	1	0.884634	1	9	0
0	201	5	16	1	0.924567	0	12	0
0	201	5	16	1	0.920899	0	11	0
0	201	5	16	1	0.908962	0	11	0
0	201	5	16	1	0.950851	1	8	0
0	201	5	16	1	0.860809	2	14	0
0	201	5	16	1	0.908236	0	9	0
0	201	5	16	1	0.942722	0	12	0
