rep	gen	x	y	Nf	Nm	W	Wstd	Homoz	Hstd	DelMut	DelMutSd
2	80	0	1	11	7	0.444253	0.0452868	0.616444	0.0344323	51.7222	4.30511
2	80	1	0	9	7	0.460141	0.0409868	0.78125	0.0139261	45.125	4.22604
2	80	1	1	7	12	0.405613	0.0955513	0.556526	0.263916	47.3158	8.86182
2	90	0	0	12	8	0.462979	0.0605753	0.587	0.077541	45.25	7.11249
2	90	0	1	13	10	0.437809	0.0393193	0.749478	0.0729436	54.3478	5.1297
2	90	1	0	3	13	0.4379	0.0438674	0.829375	0.0138874	48.5625	4.0769
2	90	1	1	9	6	0.467143	0.0659	0.6608	0.029618	44.8667	3.82739
2	100	0	0	6	18	0.414706	0.10074	0.510833	0.120316	56.7083	4.5229
2	100	0	1	7	13	0.415733	0.0716775	0.6742	0.198493	56.45	7.5065
2	100	1	0	9	13	0.452682	0.0714791	0.730727	0.0322408	50.1818	4.54909
2	100	1	1	9	8	0.404514	0.0468376	0.558353	0.0837257	50.1765	9.0958
2	110	0	0	9	13	0.371909	0.0422693	0.670727	0.0440188	54.6364	5.02309
2	110	0	1	6	9	0.457442	0.0390007	0.658667	0.0141735	57.6667	4.07704
2	110	1	0	11	11	0.388875	0.0611982	0.754818	0.0314073	55.8182	4.74472
2	110	1	1	16	8	0.424853	0.0443997	0.608083	0.0500982	55.7917	5.25182
2	120	0	0	12	11	0.389314	0.058949	0.772435	0.0326561	47.6087	5.67021
2	120	0	1	10	9	0.382876	0.0533972	0.713263	0.119927	59.8421	6.79987
2	120	1	0	10	14	0.420076	0.0459422	0.816417	0.0240553	54.1667	4.44097
2	120	1	1	13	13	0.375508	0.0454697	0.588231	0.0494969	63.5	7.39152
2	130	0	0	13	6	0.365066	0.0423367	0.653895	0.0322717	62.4211	5.91444
2	130	0	1	7	10	0.366122	0.0498523	0.796824	0.0454833	61.4706	4.87633
2	130	1	0	7	14	0.368991	0.0619418	0.853619	0.0183782	51.7143	4.13052
2	130	1	1	7	6	0.377005	0.0637463	0.710923	0.0274967	65.7692	6.15385
2	140	0	0	7	10	0.34562	0.0414706	0.749882	0.0462905	59	7.42809
2	140	0	1	7	12	0.347056	0.0334987	0.766526	0.0301773	67.6316	4.09378
2	140	1	0	10	5	0.341777	0.0377101	0.883733	0.0154896	52.8667	4.45521
2	140	1	1	6	18	0.33736	0.0303896	0.810667	0.0197372	58.625	3.05249
2	150	0	0	8	14	0.373933	0.0496739	0.764455	0.0255836	58.7727	5.38459
2	150	0	1	7	11	0.322009	0.0481098	0.833333	0.0263818	61.8333	3.76017
2	150	1	0	9	7	0.314954	0.0357057	0.863	0.0172482	56.5	3.65718
2	150	1	1	10	14	0.304627	0.060535	0.854667	0.0134619	58.3333	4.08928
2	160	0	0	11	8	0.32828	0.0348567	0.745895	0.0429221	70.8421	9.11484
2	160	0	1	14	7	0.350561	0.0467206	0.758952	0.0520059	68.9048	4.38509
2	160	1	0	7	12	0.324769	0.0421803	0.790632	0.155752	63.2632	11.0064
2	160	1	1	13	8	0.320454	0.0387806	0.817048	0.0366794	64.619	6.15263
2	170	0	0	9	11	0.337691	0.0363126	0.6885	0.0281487	77.85	4.7987
2	170	0	1	5	7	0.368893	0.0420604	0.810333	0.0156383	66.9167	5.21949
2	170	1	0	9	6	0.348945	0.0641954	0.7452	0.192055	66.4	12.3061
2	170	1	1	9	10	0.34828	0.0479143	0.672947	0.0454376	73.0526	5.40442
2	180	0	0	8	12	0.332022	0.0444228	0.7572	0.0736353	76.65	6.59754
2	180	0	1	8	12	0.290088	0.0391591	0.8666	0.0123952	70.95	5.15243
2	180	1	0	7	12	0.299091	0.051354	0.837368	0.0335735	62.2105	3.80552
2	180	1	1	12	7	0.331552	0.0542999	0.765684	0.0266775	71.5789	8.89302
2	190	0	0	13	11	0.323594	0.0417567	0.691917	0.0510669	82	9.49122
2	190	0	1	13	7	0.264076	0.04282	0.7824	0.114329	78	11.0318
2	190	1	0	18	4	0.267399	0.0524964	0.797	0.054053	70.4545	6.99173
2	190	1	1	11	10	0.340824	0.0328072	0.808667	0.0999435	66.8095	8.59468
2	200	0	0	10	11	0.319744	0.0437241	0.76581	0.0271076	76.1429	5.60855
2	200	0	1	7	13	0.223581	0.0343104	0.8219	0.0185739	85.8	5.99667
2	200	1	0	10	11	0.314418	0.0382022	0.753524	0.0246569	72.7619	5.34438
2	200	1	1	10	11	0.304931	0.0388857	0.835238	0.0282605	67.619	3.68363
2	210	0	0	11	12	0.325483	0.043131	0.71513	0.072385	85.5652	11.5112
2	210	0	1	14	9	0.277694	0.0288459	0.845826	0.0740808	85.4783	8.03184
2	210	1	0	10	13	0.274267	0.0407825	0.767217	0.027421	79.087	5.3885
2	210	1	1	9	11	0.276278	0.0339865	0.8607	0.0135687	67.2	4.10609
2	220	0	0	5	12	0.286839	0.0503525	0.781059	0.0209663	76.8824	5.93972
2	220	0	1	11	6	0.270006	0.0240391	0.877176	0.0181115	76.5882	3.80493
2	220	1	0	8	13	0.203262	0.0520319	0.837905	0.0153744	81.5238	4.23836
2	220	1	1	9	10	0.27872	0.0413377	0.883684	0.0120746	66.2632	4.10189
2	230	0	0	13	9	0.285069	0.0341246	0.846364	0.0261091	72.7727	5.64021
2	230	0	1	10	10	0.220551	0.0321153	0.9076	0.014193	68.45	4.6095
2	230	1	0	3	3	0.122368	0.0183218	0.917	0.00806226	83.8333	3.3375
2	230	1	1	9	9	0.27336	0.0404624	0.798222	0.0303087	82.5556	8.06379
2	240	0	0	13	9	0.283693	0.0418879	0.815636	0.0205792	81.1364	6.34103
2	240	0	1	7	9	0.250253	0.0362356	0.875625	0.0519866	76.4375	7.57437
2	240	1	1	10	14	0.262086	0.0240866	0.843667	0.013325	83.2917	3.79121
2	250	0	0	11	7	0.229151	0.0239782	0.881667	0.0175278	79.3889	4.99042
2	250	0	1	9	10	0.191904	0.0216165	0.891053	0.012059	78.6316	4.23284
2	250	1	1	6	10	0.215035	0.0242033	0.86175	0.0080273	89.75	4.29389
2	260	0	0	4	1	0.226025	0.043031	0.7952	0.0193329	97.2	4.0694
2	260	0	1	8	12	0.219897	0.0351247	0.791	0.0290895	97.95	5.8692
2	260	1	0	0	1	0.177479	0	0.898	0	89	0
2	260	1	1	15	5	0.19254	0.0183146	0.9011	0.0123527	85.1	4.48219
2	270	0	1	10	12	0.198528	0.0270325	0.845545	0.0214216	93.5909	4.46867
2	270	1	1	1	1	0.156668	0.00894737	0.946	0.002	87	2
2	280	0	1	6	1	0.158935	0.0205771	0.917714	0.00528378	80.7143	2.24972
3	0	0	0	7	5	0.982321	0.015628	0	0	1.08333	0.759203
3	0	0	1	7	11	0.99048	0.0123926	0	0	0.833333	1.01379
3	0	1	0	10	9	0.990538	0.0132849	0	0	0.894737	0.787717
3	0	1	1	8	7	0.993881	0.00789508	0	0	1	0.894427
3	10	0	0	14	6	0.891317	0.0352384	0.2575	0.0344608	9.5	2.29129
3	10	0	1	12	11	0.898243	0.0450475	0.200261	0.033416	7.95652	2.99968
3	10	1	0	11	9	0.900389	0.0331319	0.3222	0.105428	8.95	2.03654
3	10	1	1	12	10	0.809047	0.0558046	0.272909	0.0697052	13.1364	2.1804
3	20	0	0	10	8	0.728107	0.0533972	0.342111	0.0928379	18.3333	3.65148
3	20	0	1	6	11	0.841882	0.0340919	0.391059	0.0495159	15.6471	3.25289
3	20	1	0	8	8	0.68216	0.102249	0.31575	0.132489	19.5	3.31662
3	20	1	1	6	12	0.693929	0.0655288	0.286222	0.0729806	21.6667	2.56038
3	30	0	0	10	8	0.624776	0.0883348	0.518556	0.0770449	25.8889	3.28107
3	30	0	1	10	15	0.730956	0.0424626	0.54048	0.120139	24.28	3.80021
3	30	1	0	9	12	0.562385	0.0903814	0.368857	0.136447	28.9048	5.19986
3	30	1	1	9	14	0.612531	0.087181	0.531391	0.0742649	24.7826	4.74531
3	40	0	0	12	8	0.511773	0.0535383	0.5815	0.0271726	34.4	4.55412
3	40	0	1	6	12	0.684838	0.0652159	0.497444	0.143618	31.7222	4.75868
3	40	1	0	5	6	0.379479	0.118746	0.554545	0.0259523	32.5455	3.4997
3	40	1	1	3	11	0.516516	0.0644305	0.620143	0.041414	27.4286	3.71703
3	50	0	0	11	5	0.532596	0.0781622	0.5	0.0537401	40.75	5.44862
3	50	0	1	12	9	0.620914	0.0652533	0.566095	0.0960783	33.2857	5.10035
3	50	1	0	10	9	0.467854	0.0768101	0.394842	0.0999248	37.2632	3.5369
3	50	1	1	11	9	0.448109	0.0624969	0.7231	0.0287366	37.9	4.07308
3	60	0	0	9	5	0.613826	0.100083	0.577714	0.0588405	34.7857	6.02588
3	60	0	1	16	5	0.602023	0.0393675	0.674667	0.0304089	35.6667	3.44111
3	60	1	0	11	7	0.471503	0.072937	0.565333	0.0576657	36.1667	3.48409
3	60	1	1	8	10	0.394981	0.0306522	0.743222	0.073618	42.1667	5.41859
3	70	0	0	15	9	0.563254	0.0846835	0.674833	0.044721	37.4167	7.56591
3	70	0	1	8	11	0.579213	0.0598451	0.743684	0.0413726	36.9474	5.18575
3	70	1	0	15	3	0.416771	0.0453637	0.716667	0.0600074	45.1111	6.71556
3	70	1	1	9	8	0.438049	0.0663047	0.507882	0.0565414	52.0588	5.88588
3	80	0	0	11	9	0.456293	0.0748487	0.7691	0.0329756	42.25	2.91333
3	80	0	1	4	8	0.544167	0.0556308	0.695833	0.0280649	44.25	5.00208
3	80	1	0	15	6	0.471085	0.0591248	0.630857	0.0428578	45.3333	7.03957
3	80	1	1	9	7	0.29937	0.0530193	0.675875	0.0346949	55.3125	6.33165
3	90	0	0	12	11	0.403137	0.0476209	0.812174	0.0220349	45.087	3.11955
3	90	0	1	7	8	0.441991	0.0702442	0.445733	0.0730584	62.1333	6.04281
3	90	1	0	7	16	0.426125	0.079722	0.646522	0.0408485	51.6957	3.68823
3	90	1	1	10	7	0.293211	0.0491524	0.750471	0.0237787	58.6471	5.55127
3	100	0	0	7	12	0.377872	0.0608212	0.750105	0.0219997	47.3158	4.31707
3	100	0	1	13	14	0.431462	0.0664503	0.589556	0.0431683	54.2222	6.97792
3	100	1	0	9	7	0.444435	0.0722271	0.678875	0.0516912	50.6875	6.14124
3	100	1	1	12	9	0.336456	0.0350273	0.710286	0.0340212	51.381	3.96984
3	110	0	0	9	9	0.376548	0.0722085	0.648556	0.0522209	52.6667	6.0553
3	110	0	1	10	8	0.434168	0.0754927	0.659889	0.0300775	48.5556	4.46246
3	110	1	0	13	9	0.40307	0.0476704	0.752818	0.0271739	53.5	4.20768
3	110	1	1	4	11	0.314712	0.0364351	0.777067	0.0273824	48.9333	3.64173
3	120	0	0	9	12	0.301414	0.0526907	0.719619	0.018707	56.5714	4.63497
3	120	0	1	7	8	0.371196	0.0578453	0.779467	0.0262548	51.8667	5.26456
3	120	1	0	9	8	0.391326	0.0544911	0.828235	0.0207039	53.4706	4.39408
3	120	1	1	9	9	0.30051	0.0245396	0.856222	0.016585	46.6667	3.38296
3	130	0	0	4	15	0.272574	0.0481412	0.783263	0.0243069	59.6316	3.97638
3	130	0	1	10	10	0.269773	0.0385427	0.8749	0.0348108	51.65	3.82459
3	130	1	0	14	12	0.308436	0.0402372	0.874538	0.0185187	53.0769	4.15028
3	130	1	1	10	9	0.247006	0.0224026	0.894421	0.0148902	53.1053	4.15356
3	140	0	1	8	11	0.270129	0.048109	0.899053	0.0119537	48.5789	3.23331
3	140	1	0	14	10	0.288877	0.0433296	0.88775	0.0143911	57.375	4.52597
3	140	1	1	7	11	0.256557	0.0227078	0.920778	0.00899726	56.8333	2.89156
3	150	0	1	11	6	0.293314	0.0441715	0.920706	0.00891637	48.5294	2.87213
3	150	1	0	8	11	0.307493	0.0297157	0.896421	0.0137279	59.3684	2.59981
3	150	1	1	12	7	0.232156	0.0186183	0.936211	0.0101545	59.3684	3.42146
3	160	0	1	8	10	0.24824	0.0323536	0.927	0.00827983	54	4.32049
3	160	1	0	10	7	0.272312	0.0227295	0.908824	0.0117034	65.9412	4.03617
3	160	1	1	6	10	0.209363	0.0247725	0.95225	0.00842244	64.8125	4.00342
3	170	0	1	5	5	0.190479	0.0280067	0.944	0.010469	51.7	3.31813
3	170	1	0	1	3	0.235558	0.0182324	0.922	0.00547723	66.5	3.3541
3	170	1	1	6	14	0.206865	0.0197982	0.941	0.00716938	66.45	4.90383
3	180	0	1	1	0	0.191319	0	0.962	0	68	0
3	180	1	0	2	1	0.208455	0.0246722	0.954	0.00432049	65.6667	0.942809
3	180	1	1	9	16	0.189742	0.018541	0.9464	0.00809938	69.36	5.46904
3	190	1	1	1	2	0.162457	0.00683922	0.949333	0.00410961	74.3333	1.24722
4	0	0	0	4	12	0.982553	0.0262426	0	0	0.9375	0.826797
4	0	0	1	11	8	0.985635	0.0173778	0	0	1.10526	1.02056
4	0	1	0	9	11	0.983488	0.0221091	0	0	1.15	1.19478
4	0	1	1	12	9	0.989755	0.0152577	0	0	0.952381	0.843812
4	10	0	0	11	12	0.877795	0.0386695	0.280261	0.0520211	8.6087	2.22122
4	10	0	1	10	15	0.890053	0.0426945	0.32384	0.107523	8.68	2.24
4	10	1	0	11	7	0.930348	0.0366216	0.337889	0.124081	4.77778	1.98762
4	10	1	1	15	8	0.836514	0.0538093	0.329565	0.149437	10.8261	2.25836
4	20	0	0	10	3	0.845395	0.0638707	0.393846	0.13682	13.2308	2.66469
4	20	0	1	15	9	0.78589	0.0780775	0.43175	0.0524541	15.125	3.85479
4	20	1	0	11	7	0.776394	0.0645046	0.342556	0.109629	13.3889	2.87013
4	20	1	1	12	9	0.758449	0.0511985	0.350381	0.0513721	17.0476	2.81959
4	30	0	0	7	8	0.769025	0.0525156	0.5016	0.0350558	15.9333	1.94822
4	30	0	1	7	18	0.800186	0.0551209	0.51736	0.136157	17.4	2
4	30	1	0	8	11	0.698718	0.082285	0.405684	0.171049	20.5789	7.08828
4	30	1	1	9	11	0.643371	0.0889108	0.4454	0.11361	25.5	4.96488
4	40	0	0	10	12	0.689293	0.0660374	0.654	0.060561	22.7273	3.33278
4	40	0	1	13	7	0.653515	0.0814656	0.5203	0.0406757	22.3	2.91719
4	40	1	0	8	9	0.721912	0.0657226	0.572471	0.021601	17.7647	3.35243
4	40	1	1	7	8	0.636153	0.0627287	0.6084	0.0269538	29.4667	4.22479
4	50	0	0	11	15	0.587253	0.0432093	0.582615	0.0554194	30.3077	4.03608
4	50	0	1	6	7	0.671216	0.0597406	0.574769	0.0476108	27.8462	5.23077
4	50	1	0	7	15	0.716401	0.0897425	0.724636	0.0296426	18.5455	3.58947
4	50	1	1	6	11	0.565604	0.0588739	0.681294	0.0264614	36.7059	5.52816
4	60	0	0	11	7	0.52874	0.0498808	0.713444	0.0296033	33.7778	4.24991
4	60	0	1	14	8	0.556425	0.0373371	0.737909	0.0185813	34.2273	3.43686
4	60	1	0	11	8	0.63598	0.0628136	0.772632	0.0539827	25.7368	4.31451
4	60	1	1	4	14	0.557357	0.0529285	0.814778	0.0249367	33.6111	4.51096
4	70	0	0	9	13	0.522723	0.046305	0.490727	0.0600138	40.7727	4.66059
4	70	0	1	15	9	0.492167	0.0434684	0.810583	0.0440245	34.875	3.8113
4	70	1	0	11	10	0.531293	0.0522814	0.629619	0.111075	37.4762	3.6203
4	70	1	1	9	10	0.485579	0.0601887	0.752526	0.0351529	43.8947	5.02514
4	80	0	0	12	8	0.528278	0.0486115	0.5662	0.0648503	41.45	4.08013
4	80	0	1	8	10	0.450474	0.0467671	0.705111	0.0373049	40.1667	3.83333
4	80	1	0	7	11	0.551603	0.0472126	0.646778	0.123735	42.6667	5.14242
4	80	1	1	15	12	0.540052	0.0558987	0.602074	0.0418728	47.1481	6.35787
4	90	0	0	6	13	0.491847	0.0699399	0.602737	0.103463	43.6842	5.63871
4	90	0	1	8	11	0.480267	0.0694847	0.668316	0.0490296	41.6316	5.75107
4	90	1	0	11	15	0.449732	0.0405164	0.736615	0.0214172	41.6923	3.63497
4	90	1	1	9	11	0.532477	0.05916	0.5542	0.0215676	46.1	4.8775
4	100	0	0	17	7	0.469161	0.0472952	0.525	0.0414769	53.4167	6.21769
4	100	0	1	6	14	0.509726	0.0594615	0.6417	0.111001	42.1	6.0075
4	100	1	0	7	8	0.42964	0.044425	0.7052	0.0839104	47.5333	7.00349
4	100	1	1	10	10	0.51103	0.0613142	0.582	0.0696793	50.8	4.67547
4	110	0	0	10	8	0.490083	0.0401829	0.614333	0.0853834	45.3889	6.30819
4	110	0	1	10	12	0.392506	0.0553826	0.590364	0.067392	50	6.48074
4	110	1	0	15	17	0.415034	0.0497088	0.551562	0.0522224	58.7813	6.34298
4	110	1	1	8	8	0.41561	0.0438051	0.60325	0.0568501	58.625	5.69951
4	120	0	0	13	9	0.417937	0.0539099	0.515364	0.0588446	57.7727	3.52822
4	120	0	1	10	9	0.458105	0.0620683	0.608737	0.0566957	52.8421	5.39262
4	120	1	0	12	10	0.371744	0.0586843	0.657545	0.0491895	58.7273	5.28447
4	120	1	1	8	14	0.394639	0.0622798	0.561091	0.0987848	59.5909	6.48536
4	130	0	0	6	11	0.39222	0.0566235	0.608353	0.0352553	55	3.77297
4	130	0	1	14	9	0.433347	0.0666834	0.621739	0.0547033	53.5217	6.1423
4	130	1	0	14	6	0.428757	0.0658846	0.6066	0.0177663	53.2	7.46056
4	130	1	1	15	6	0.403557	0.0502797	0.611143	0.0478154	59.619	5.00929
4	140	0	0	10	9	0.409146	0.0783937	0.613368	0.0280004	58.5263	5.17452
4	140	0	1	7	11	0.364801	0.0488695	0.677556	0.0264202	62.5556	6.39637
4	140	1	0	13	8	0.428144	0.0630099	0.589905	0.0196491	58	6.90066
4	140	1	1	11	9	0.385096	0.0499972	0.6364	0.0426221	58.9	7.8032
4	150	0	0	12	8	0.392384	0.0531944	0.7451	0.0374084	58.5	3.74833
4	150	0	1	14	4	0.377772	0.0650096	0.714778	0.0665871	59.2222	4.93914
4	150	1	0	11	10	0.402024	0.0757049	0.679905	0.0357849	50.8095	4.28307
4	150	1	1	6	8	0.311738	0.0326091	0.737143	0.0508146	60.9286	3.51455
4	160	0	0	13	12	0.338091	0.0580897	0.72288	0.0685182	59.32	4.64517
4	160	0	1	6	13	0.311388	0.048287	0.734632	0.0206122	64.2632	4.79958
4	160	1	0	12	12	0.335999	0.0520257	0.713333	0.048702	60.625	6.51161
4	160	1	1	9	9	0.315219	0.041378	0.733889	0.026787	64.4444	4.49966
4	170	0	0	9	8	0.355167	0.0411857	0.677647	0.0285347	65.8235	5.04375
4	170	0	1	8	10	0.293409	0.0393062	0.705889	0.0618366	70.5556	5.00247
4	170	1	0	8	10	0.362224	0.0519726	0.758333	0.0231157	54.5	6.28269
4	170	1	1	6	16	0.315144	0.0519803	0.714091	0.0285305	70.5	4.99773
4	180	0	0	14	8	0.321618	0.0514216	0.762455	0.0410052	65.0909	4.64082
4	180	0	1	14	7	0.299269	0.051322	0.741143	0.0513942	72.1905	7.97388
4	180	1	0	10	11	0.360304	0.0433713	0.773905	0.0452484	64.8571	6.22044
4	180	1	1	7	12	0.331908	0.0456134	0.738105	0.0443407	68.8421	5.22407
4	190	0	0	12	9	0.324399	0.0421301	0.78181	0.035579	65.7143	5.06287
4	190	0	1	8	8	0.275795	0.0606781	0.74975	0.039717	75.625	5.29003
4	190	1	0	12	8	0.394225	0.043659	0.7908	0.0237015	62.35	5.5792
4	190	1	1	9	10	0.328086	0.0433207	0.764421	0.0248836	68.1579	4.17087
4	200	0	0	8	11	0.326251	0.0511468	0.828211	0.0517683	68.3684	4.53304
4	200	0	1	10	4	0.231843	0.0356596	0.811857	0.0145889	77.3571	3.57785
4	200	1	0	10	8	0.360432	0.0612417	0.814889	0.0299052	60.7222	3.477
4	200	1	1	8	5	0.241826	0.0495627	0.812308	0.0189225	70	5.67044
4	210	0	0	11	7	0.292243	0.0305706	0.779556	0.0618908	70.9444	5.79724
4	210	0	1	9	11	0.275682	0.0433043	0.7994	0.018145	79.35	3.53942
4	210	1	0	8	9	0.349618	0.0410772	0.854118	0.0110287	62.4118	5.30326
4	210	1	1	8	11	0.292818	0.0312138	0.772737	0.0187977	68.2632	4.03722
4	220	0	0	4	12	0.272198	0.0253086	0.792125	0.0364381	69.875	5.21866
4	220	0	1	9	10	0.308683	0.0465141	0.717263	0.0347515	77.4211	6.31052
4	220	1	0	9	13	0.324638	0.0374599	0.864545	0.0255427	66.1364	4.11533
4	220	1	1	4	12	0.283784	0.0387129	0.768375	0.0464824	73.1875	5.35279
4	230	0	0	14	6	0.311298	0.054197	0.7858	0.0157467	73.2	6.30555
4	230	0	1	10	9	0.223403	0.0334651	0.777684	0.0128188	70.8947	4.81111
4	230	1	0	8	11	0.347726	0.068499	0.811474	0.0295997	66.5263	4.99861
4	230	1	1	7	10	0.250371	0.033119	0.851412	0.0132446	64.7059	2.34558
4	240	0	0	8	13	0.230442	0.0319536	0.78419	0.0166293	81.381	4.29259
4	240	0	1	2	2	0.315279	0.05794	0.849	0.0236854	65.75	7.11952
4	240	1	0	9	15	0.317022	0.0401658	0.861333	0.0185173	65.0417	4.18807
4	240	1	1	15	7	0.269272	0.0617238	0.872455	0.0415164	64.3636	4.22703
4	250	0	0	10	11	0.293401	0.0463041	0.752762	0.0522028	84.7143	6.71277
4	250	0	1	10	5	0.274341	0.0328853	0.872267	0.0330887	68.9333	3.58639
4	250	1	0	11	14	0.304834	0.0470834	0.84504	0.0478301	71.04	4.56491
4	250	1	1	10	12	0.280066	0.0256969	0.816	0.0278764	75.0455	8.17689
4	260	0	0	11	12	0.288672	0.0334669	0.802696	0.0164037	82.3043	5.13669
4	260	0	1	12	9	0.258979	0.0454009	0.845714	0.0342333	78.8571	6.31163
4	260	1	0	13	6	0.31657	0.029216	0.833579	0.0457434	77.4737	5.69735
4	260	1	1	12	9	0.28645	0.0315241	0.811524	0.0400043	80.9524	7.66238
4	270	0	0	10	10	0.279198	0.0252598	0.8103	0.0301879	82.15	5.82473
4	270	0	1	10	11	0.27004	0.0433447	0.835333	0.0293052	77.6667	6.88914
4	270	1	0	12	13	0.301376	0.0425329	0.88528	0.0176624	73.64	3.59867
4	270	1	1	9	11	0.275547	0.0461335	0.8204	0.0206746	80.65	3.8115
4	280	0	0	7	10	0.280577	0.0440832	0.827529	0.0326517	80.1176	4.3098
4	280	0	1	9	12	0.275285	0.0343591	0.818857	0.0326165	81.3333	6.55623
4	280	1	0	7	4	0.237301	0.0234988	0.915818	0.0230486	75.9091	5.77541
4	280	1	1	7	12	0.254086	0.0419863	0.867579	0.0359917	77.0526	6.62907
4	290	0	0	10	12	0.275525	0.0350995	0.817636	0.0369994	81.1818	7.6434
4	290	0	1	11	8	0.279195	0.046988	0.791579	0.0253446	89.4737	4.04408
4	290	1	0	6	15	0.239261	0.0339661	0.829905	0.0329818	88.2857	4.26662
4	290	1	1	11	14	0.312891	0.0491795	0.86248	0.0201616	74.92	6.92774
4	300	0	0	11	9	0.302029	0.0366611	0.7983	0.027657	83.65	6.09323
4	300	0	1	10	5	0.265582	0.0480791	0.8288	0.0160632	87.9333	8.45748
4	300	1	0	11	9	0.284477	0.039622	0.844	0.0230304	82.15	3.67797
4	300	1	1	8	8	0.353446	0.0427273	0.840625	0.0544322	76.375	5.63333
4	310	0	0	11	5	0.298365	0.0481848	0.82325	0.0281591	83.9375	5.14136
4	310	0	1	8	11	0.254506	0.0377524	0.820316	0.0220837	88.8421	8.91045
4	310	1	0	8	13	0.285137	0.0414824	0.836762	0.0318597	83.2857	4.58925
4	310	1	1	3	13	0.311695	0.0248592	0.824625	0.0342543	85.8125	5.80106
4	320	0	0	10	11	0.31326	0.0417856	0.823524	0.0244007	88.1905	6.95303
4	320	0	1	13	11	0.284725	0.0354968	0.848333	0.0264932	85.875	4.83315
4	320	1	0	8	9	0.312329	0.0468262	0.815765	0.0249223	83.2941	6.51482
4	320	1	1	7	8	0.289006	0.0331088	0.8292	0.0122376	92.7333	6.56726
4	330	0	0	12	9	0.257024	0.0339239	0.830952	0.0274963	96.0476	7.99092
4	330	0	1	12	6	0.316186	0.0269987	0.829	0.0193132	88.5	4.53689
4	330	1	0	11	13	0.342504	0.0292286	0.824667	0.0253487	83.9583	4.98731
4	330	1	1	8	13	0.293464	0.0229417	0.828952	0.0265159	90.7619	3.92677
4	340	0	0	9	9	0.292777	0.0339608	0.819	0.0228449	93.3889	5.80363
4	340	0	1	10	12	0.293144	0.0463258	0.843818	0.0446518	89.9545	7.10619
4	340	1	0	13	6	0.273805	0.029728	0.837053	0.0282796	95.3158	6.09618
4	340	1	1	9	15	0.264865	0.0388731	0.847333	0.0389259	90.8333	6.59335
4	350	0	0	10	11	0.300435	0.0318197	0.786952	0.0209364	102.381	6.13713
4	350	0	1	8	10	0.231307	0.03607	0.824667	0.0204396	99.1111	8.58868
4	350	1	0	12	10	0.290319	0.0277772	0.826091	0.0247127	97.6364	3.57447
4	350	1	1	8	8	0.260372	0.0412831	0.832125	0.0247838	94.75	8.71421
4	360	0	0	7	11	0.280832	0.0307915	0.816111	0.0196692	100.111	3.7696
4	360	0	1	7	8	0.260598	0.0326808	0.813733	0.019851	103	8.67948
4	360	1	0	11	10	0.308213	0.0373778	0.826381	0.0164996	97.619	4.60307
4	360	1	1	7	14	0.271146	0.0517579	0.818667	0.02116	99.381	5.48136
4	370	0	0	10	7	0.25075	0.0300555	0.823529	0.0146894	104	7.66198
4	370	0	1	10	9	0.240023	0.0268002	0.817684	0.0228981	107.947	7.1486
4	370	1	0	7	13	0.268366	0.020957	0.8534	0.0249247	95.55	3.59826
4	370	1	1	0	1	0.255184	0	0.85	0	105	0
4	380	0	0	9	13	0.222016	0.0260739	0.837	0.0202327	111.409	4.77359
4	380	0	1	10	9	0.231126	0.020764	0.830632	0.0199795	108.053	6.57326
4	380	1	0	5	15	0.219296	0.0314192	0.8452	0.025333	105.95	4.57684
4	390	0	0	7	8	0.196671	0.0267578	0.848133	0.02957	111.267	8.13607
4	390	0	1	5	10	0.240748	0.0269917	0.8448	0.0143257	117.067	5.66235
4	390	1	0	4	11	0.242639	0.0147901	0.875733	0.0209745	105.733	7.0282
4	390	1	1	0	1	0.182064	0	0.846	0	123	0
4	400	0	0	4	8	0.173061	0.0226106	0.875	0.0129486	114.333	7.14532
4	400	0	1	2	1	0.179191	0.036974	0.869333	0.00339935	116.333	4.49691
5	0	0	0	10	7	0.978439	0.0198193	0	0	1.23529	0.876451
5	0	0	1	13	11	0.985031	0.0187641	0	0	1.25	0.924211
5	0	1	0	6	10	0.989515	0.0238274	0	0	0.6875	0.845484
5	0	1	1	11	6	0.99093	0.0129325	0	0	0.705882	0.665512
5	10	0	0	9	6	0.825193	0.0575109	0.284667	0.10092	12.1333	3.49984
5	10	0	1	9	8	0.868941	0.0509708	0.284941	0.0851576	10.0588	2.97975
5	10	1	0	10	4	0.875489	0.0472379	0.276714	0.102686	10.0714	2.54851
5	10	1	1	8	11	0.814857	0.0939737	0.219895	0.0621457	10.9474	2.64523
5	20	0	0	8	13	0.728652	0.0857024	0.341524	0.105298	18.7143	3.54754
5	20	0	1	14	7	0.774641	0.0569344	0.248476	0.0748074	18.6667	4.23515
5	20	1	0	12	16	0.810767	0.0535377	0.3255	0.108253	17.1786	2.73931
5	20	1	1	7	11	0.7346	0.075784	0.439556	0.0754764	14.5556	4.08551
5	30	0	0	9	8	0.670717	0.0683335	0.305412	0.0701855	24.5294	4.43406
5	30	0	1	8	11	0.727604	0.0583783	0.269053	0.102961	23.0526	2.96424
5	30	1	0	8	11	0.719691	0.0863393	0.367684	0.0970432	23.3684	4.319
5	30	1	1	11	8	0.599824	0.0705908	0.363684	0.0774658	27.3684	5.1115
5	40	0	0	14	5	0.595912	0.0645062	0.343474	0.0732834	30.8421	3.84247
