rep	gen	x	y	s	h	freq
0	200	2	12	0.000697212	0.0281735	0.422222
0	200	2	12	0.0711929	0.613601	0.0333333
0	200	2	12	0.0213731	0.632222	0.166667
0	200	2	12	0.00919093	0.294685	0.288889
0	200	2	12	0.0651032	0.597275	0.122222
0	200	2	12	0.0714498	0.515427	0.0444444
0	200	2	12	0.0185866	0.583709	0.0111111
0	200	2	12	0.00594958	0.464906	0.977778
0	200	2	12	0.0227608	0.176072	0.6
0	200	2	12	0.00204373	0.972659	0.544444
0	200	2	12	0.0871754	0.264082	0.0111111
0	200	2	12	0.0215296	0.804284	0.0777778
0	200	2	12	0.0315041	0.0682853	0.0222222
0	200	2	12	0.112151	0.355663	0.0111111
0	200	2	12	0.0201391	0.480349	0.388889
0	200	2	12	0.0595309	0.639724	0.0111111
0	200	2	12	0.0923157	0.218977	0.0111111
0	200	2	12	0.0104484	0.680801	0.0222222
0	200	2	12	0.0119271	0.325329	0.0111111
0	200	2	12	0.0767455	0.080502	0.0666667
0	200	2	12	0.0515824	0.129191	0.0111111
0	200	2	12	0.0191189	0.204821	0.811111
0	200	2	12	0.0280075	0.635728	0.0111111
0	200	2	12	0.0321268	0.447858	0.144444
0	200	2	12	0.000935753	0.769729	0.0555556
0	200	2	12	0.0396409	0.711967	0.1
0	200	2	12	0.0247647	0.378475	0.0666667
0	200	2	12	0.0557413	0.47251	0.0777778
0	200	2	12	0.00669603	0.392769	0.0111111
0	200	2	13	0.0154801	0.0553008	0.0151515
0	200	2	13	0.00641062	0.545424	0.742424
0	200	2	13	0.0234488	0.0298577	0.030303
0	200	2	13	0.0201698	0.389666	0.0833333
0	200	2	13	0.0288273	0.597244	0.0833333
0	200	2	13	0.0502868	0.339692	0.0378788
0	200	2	13	0.0230024	0.303943	0.00757576
0	200	2	13	0.19319	0.198053	0.0151515
0	200	2	13	0.0130599	0.815987	0.00757576
0	200	2	13	0.00581359	0.927315	0.0151515
0	200	2	13	0.099525	0.0889376	0.00757576
0	200	2	13	0.0838058	0.150941	0.00757576
0	200	2	13	0.0609982	0.101843	0.0227273
0	200	2	13	0.0181521	0.179083	0.00757576
0	200	2	13	0.0100972	0.482892	1
0	200	2	13	0.00616332	0.131869	0.325758
0	200	2	13	0.0993598	0.305231	0.00757576
0	200	2	13	0.00346253	0.642818	0.772727
0	200	2	13	0.0349095	0.585768	0.121212
0	200	2	13	0.0167978	0.774976	0.0151515
0	200	2	13	0.0235925	0.388476	0.106061
0	200	2	13	0.0962273	0.13383	0.0151515
0	200	2	13	0.000955366	0.878065	0.143939
0	200	2	13	0.0459512	0.132049	0.325758
0	200	2	13	0.00999372	0.88916	0.106061
0	200	2	13	0.0537576	0.492845	0.227273
0	200	2	13	0.0131692	0.721956	0.00757576
0	200	2	13	0.00558897	0.378402	0.00757576
0	200	2	14	0.0302107	0.411235	0.106383
0	200	2	14	0.00453611	0.00277314	0.0106383
0	200	2	14	0.144984	0.317608	0.0106383
0	200	2	14	0.022664	0.649384	0.12766
0	200	2	14	0.0262624	0.766446	0.0212766
0	200	2	14	0.00350124	0.577975	0.648936
0	200	2	14	0.0304842	0.574994	0.340426
0	200	2	14	0.0373432	0.152979	0.553191
0	200	2	14	0.195882	0.207116	0.0106383
0	200	2	14	0.0282773	0.1711	0.0851064
0	200	2	14	0.121604	0.0796967	0.43617
0	200	2	14	0.0341611	0.749825	0.117021
0	200	2	14	0.0179454	0.664594	0.12766
0	200	2	14	0.0584795	0.661883	0.0212766
0	200	2	14	0.0345194	0.520657	0.0106383
0	200	2	14	0.0166222	0.451387	0.0212766
0	200	2	14	0.0299265	0.592121	0.0106383
0	200	2	14	0.00468971	0.596659	0.0106383
0	200	2	14	0.0450243	0.239842	0.0106383
0	200	2	14	0.0113325	0.733944	0.0106383
0	200	2	14	0.0110037	0.246149	0.0212766
0	200	2	14	0.124013	0.139163	0.0425532
0	200	2	14	0.0801865	0.551243	0.255319
0	200	2	14	0.0416593	0.493792	0.0212766
0	200	2	14	0.00300561	0.239248	0.0425532
0	200	2	14	0.036007	0.670407	0.0957447
0	200	2	14	0.0497325	0.345597	0.0106383
0	200	2	14	0.00702896	0.772342	0.0212766
0	200	2	14	0.00783019	0.192138	0.159574
0	200	2	14	0.0123769	0.534686	0.148936
0	200	2	14	0.0463042	0.159574	0.180851
0	200	2	14	0.104058	0.177706	0.297872
0	200	2	14	0.0180926	0.418928	0.808511
0	200	2	14	0.000326968	0.744059	0.0957447
0	200	2	14	0.0419041	0.564328	0.0425532
0	200	2	14	0.0125554	0.43229	0.106383
0	200	2	15	0.0131046	0.498714	0.00892857
0	200	2	15	0.0100096	0.832165	0.00892857
0	200	2	15	0.0461762	0.400373	0.25
0	200	2	15	0.0104853	0.412877	0.0357143
0	200	2	15	0.0744572	0.250657	0.00892857
0	200	2	15	0.00117535	0.197159	0.0803571
0	200	2	15	0.0047705	0.0294029	0.214286
0	200	2	15	0.0524186	0.0695805	0.151786
0	200	2	15	0.0226187	0.560674	0.00892857
0	200	2	15	0.000121856	0.421585	0.821429
0	200	2	15	0.0875788	0.0951903	0.00892857
0	200	2	15	0.0853258	0.156838	0.0178571
0	200	2	15	0.00562206	0.339547	0.116071
0	200	2	15	0.00912443	0.625473	0.330357
0	200	2	15	0.00237114	0.20002	0.0535714
0	200	2	15	0.0509003	0.563577	0.0178571
0	200	2	15	0.0156132	0.354001	0.0625
0	200	2	15	0.0321844	0.320566	0.0982143
0	200	2	15	0.0317292	0.286839	0.848214
0	200	2	15	0.073077	0.299646	0.0178571
0	200	2	15	0.000156344	0.833971	0.732143
0	200	2	15	0.0968745	0.000865972	0.205357
0	200	2	15	0.0230037	0.746422	0.00892857
0	200	2	15	0.0179234	0.285424	0.0178571
0	200	2	15	0.00238388	0.57073	0.571429
0	200	2	15	0.0338063	0.535528	0.669643
0	200	2	15	0.0574088	0.0890702	0.0178571
0	200	2	15	0.027915	0.809403	0.00892857
0	200	2	15	0.124005	0.363774	0.0178571
0	200	2	15	0.0339805	0.226658	0.00892857
0	200	2	15	0.0916378	0.136979	0.00892857
0	200	2	15	0.05149	0.15102	0.455357
0	200	2	16	0.00586955	0.120609	0.0172414
0	200	2	16	0.00180467	0.221679	0.00862069
0	200	2	16	0.00868854	0.57699	1
0	200	2	16	0.0620937	0.178375	0.00862069
0	200	2	16	0.0226187	0.560674	0.181034
0	200	2	16	0.00160417	0.208316	0.0258621
0	200	2	16	0.068658	0.335219	0.0948276
0	200	2	16	0.145297	0.295814	0.00862069
0	200	2	16	0.0240732	0.594067	0.0775862
0	200	2	16	0.0370901	0.344533	0.0344828
0	200	2	16	0.0206313	0.0628273	1
0	200	2	16	0.00343522	0.387591	0.0172414
0	200	2	16	0.0251952	0.718783	0.146552
0	200	2	16	0.0374437	0.506834	0.00862069
0	200	2	16	0.0475547	0.348399	0.00862069
0	200	2	16	0.000702421	0.403472	0.965517
0	200	2	16	0.0108535	0.153871	0.0172414
0	200	2	16	0.0109194	0.168081	0.00862069
0	200	2	16	0.0239846	0.0283876	0.0775862
0	200	2	16	0.00166008	0.857145	0.0517241
0	200	2	16	0.0577641	0.0975248	0.155172
0	200	2	16	0.0127902	0.738872	0.00862069
0	200	2	16	0.00656655	0.18414	0.00862069
0	200	2	16	0.106832	0.430971	0.0258621
0	200	2	16	0.282592	0.147779	0.0258621
0	200	2	16	0.0259926	0.663989	0.00862069
0	200	2	16	0.00961385	0.0587678	0.698276
0	200	2	16	0.00504911	0.416594	0.00862069
0	200	2	16	0.00203239	0.146143	0.0258621
0	200	2	16	0.0744276	0.194401	0.103448
0	200	2	16	0.0600268	0.0664708	0.00862069
0	200	2	17	0.087052	0.147442	0.0319149
0	200	2	17	0.006278	0.756629	0.0106383
0	200	2	17	0.0150559	0.726979	0.0212766
0	200	2	17	0.00498902	0.448204	0.0425532
0	200	2	17	0.00258468	0.668521	0.0212766
0	200	2	17	0.0163735	0.371838	0.138298
0	200	2	17	0.0309466	0.0645641	1
0	200	2	17	0.107911	0.346853	0.0212766
0	200	2	17	0.0810702	0.558034	0.0106383
0	200	2	17	0.0317123	0.522542	0.0851064
0	200	2	17	0.153999	0.180432	0.0106383
0	200	2	17	0.0451172	0.0914106	0.106383
0	200	2	17	0.000264512	0.504253	0.180851
0	200	2	17	0.05233	0.0877382	0.0106383
0	200	2	17	0.00215077	0.300378	0.297872
0	200	2	17	0.0105915	0.52849	0.0319149
0	200	2	17	0.0500957	0.650631	0.0212766
0	200	2	17	0.00996166	0.368905	0.0106383
0	200	2	17	0.0656246	0.123783	0.0106383
0	200	2	17	0.0150704	0.674291	0.329787
0	200	2	17	0.0167111	0.5937	0.106383
0	200	2	17	0.0315674	0.674597	0.148936
0	200	2	17	0.127681	0.227181	0.0425532
0	200	2	17	0.0113195	0.232279	0.0638298
0	200	2	17	0.0362487	0.411044	0.0851064
0	200	2	17	0.0503083	0.301456	0.0425532
0	200	2	17	0.00826501	0.33205	1
0	200	2	17	0.0045254	0.746907	0.0212766
0	200	2	17	0.0533827	0.524312	0.0106383
0	200	2	17	0.0133042	0.354547	0.0106383
0	200	2	17	0.0101325	0.853103	0.0106383
0	200	2	17	0.224954	0.0826914	0.0106383
0	200	2	17	0.0029555	0.766935	0.0319149
0	200	2	17	0.0380582	0.572905	0.0531915
0	200	2	17	0.0352835	0.124537	0.0106383
0	200	2	18	0.0917555	0.15983	0.0192308
0	200	2	18	0.00490701	0.134021	0.346154
0	200	2	18	0.0108681	0.816816	0.182692
0	200	2	18	0.00948217	0.782822	0.153846
0	200	2	18	0.00920201	0.0100994	0.0384615
0	200	2	18	0.0674745	0.435452	0.0288462
0	200	2	18	0.0114446	0.255452	0.0192308
0	200	2	18	0.00163431	0.21398	0.788462
0	200	2	18	0.00551926	0.575187	0.115385
0	200	2	18	0.117256	0.237453	0.0865385
0	200	2	18	0.0184239	0.80134	0.355769
0	200	2	18	0.072034	0.552	0.480769
0	200	2	18	0.020939	0.19194	0.326923
0	200	2	18	0.0213616	0.356854	0.00961538
0	200	2	18	0.227987	0.0218943	0.00961538
0	200	2	18	0.0246187	0.714517	0.00961538
0	200	2	18	0.0346135	0.404296	0.00961538
0	200	2	18	0.00370862	0.276482	0.0769231
0	200	2	18	0.00284325	0.896157	0.0673077
0	200	2	18	0.0349889	0.0342452	0.0192308
0	200	2	18	0.0393771	0.195276	0.326923
0	200	2	18	0.00184286	0.569022	0.298077
0	200	2	18	0.0218349	0.346407	0.105769
0	200	2	18	0.00135929	0.322658	0.00961538
0	200	2	18	0.0254688	0.276963	0.519231
0	200	2	18	0.040999	0.0173314	0.00961538
0	200	2	18	0.0225953	0.497921	0.336538
0	200	2	18	0.00618055	0.413415	0.0192308
0	200	2	18	0.0130757	0.74194	0.153846
0	200	2	18	0.0375222	0.393593	0.163462
0	200	2	18	0.00231494	0.119353	0.00961538
0	200	2	18	0.0260709	0.631655	0.0192308
0	200	2	18	0.0540264	0.306364	0.355769
0	200	2	18	0.0726716	0.0539429	0.163462
0	200	2	18	0.0812197	0.0506781	0.0576923
0	200	2	18	0.000360429	0.371676	0.115385
0	200	2	18	0.109185	0.290749	0.00961538
0	200	2	19	0.000515489	0.806568	0.0272727
0	200	2	19	0.0453046	0.0819673	0.00909091
0	200	2	19	0.0726012	0.45544	0.1
0	200	2	19	0.0773023	0.421887	0.0454545
0	200	2	19	0.0127634	0.30527	0.127273
0	200	2	19	0.0291747	0.387057	0.0454545
0	200	2	19	0.213826	0.212765	0.0181818
0	200	2	19	0.0780109	0.461186	0.0363636
0	200	2	19	0.0666651	0.581491	0.00909091
0	200	2	19	0.0528224	0.593229	0.0909091
0	200	2	19	0.072334	0.434148	0.00909091
0	200	2	19	0.00552344	0.0422253	0.00909091
0	200	2	19	0.0171272	0.836987	0.181818
0	200	2	19	0.272394	0.0294609	0.00909091
0	200	2	19	0.14964	0.151568	0.00909091
0	200	2	19	0.0151944	0.769412	0.00909091
0	200	2	19	0.0109908	0.143153	0.0454545
0	200	2	19	0.0169676	0.821388	0.00909091
0	200	2	19	0.014439	0.821916	0.00909091
0	200	2	19	0.0414235	0.71823	0.0454545
0	200	2	19	0.0781922	0.0293634	0.0272727
0	200	2	19	0.0487249	0.16279	0.0363636
0	200	2	19	0.050259	0.418466	0.0363636
0	200	2	19	0.0382348	0.171931	0.00909091
0	200	2	19	0.0203007	0.739876	0.00909091
0	200	2	19	0.029625	0.0551986	0.0363636
0	200	2	19	0.00630343	0.0769158	0.00909091
0	200	2	19	0.0792108	0.48832	0.0363636
0	200	2	19	0.00313617	0.346134	0.00909091
0	200	2	19	0.0382593	0.187834	0.0181818
0	200	2	19	0.0122027	0.700232	0.0181818
0	200	2	19	0.045543	0.342627	0.00909091
0	200	2	19	0.0214447	0.352152	0.0363636
0	200	3	0	0.0179407	0.815636	0.0490196
0	200	3	0	0.0597613	0.408053	0.00980392
0	200	3	0	0.019847	0.265357	0.0392157
0	200	3	0	0.0205424	0.4822	0.186275
0	200	3	0	0.22211	0.0433189	0.0196078
0	200	3	0	0.210617	0.138331	0.362745
0	200	3	0	0.141569	0.0556525	0.127451
0	200	3	0	0.00600168	0.449227	0.00980392
0	200	3	0	0.00271037	0.223345	0.0980392
0	200	3	0	0.00941635	0.774482	0.00980392
0	200	3	0	0.00814575	0.789094	0.656863
0	200	3	0	0.00390769	0.0378715	0.0882353
0	200	3	0	0.00391506	0.44834	0.176471
0	200	3	0	0.00731951	0.316158	0.00980392
0	200	3	0	0.0508181	0.447506	0.00980392
0	200	3	0	0.243923	0.0196728	0.196078
0	200	3	0	0.0794993	0.424535	0.431373
0	200	3	0	0.00944178	0.547294	0.617647
0	200	3	0	0.02133	0.235571	0.0392157
0	200	3	0	0.0667533	0.314692	0.00980392
0	200	3	0	0.0144544	0.226485	0.352941
0	200	3	0	0.031593	0.557759	0.0196078
0	200	3	0	0.00420628	0.811579	0.0490196
0	200	3	0	0.00171199	0.811286	0.00980392
0	200	3	0	0.0520952	0.0645406	0.00980392
0	200	3	0	0.0359585	0.137197	0.00980392
0	200	3	0	0.006957	0.476285	0.411765
0	200	3	0	0.0211056	0.7064	0.176471
0	200	3	0	0.00376347	0.935475	0.0196078
0	200	3	0	0.00638545	0.482194	0.490196
0	200	3	0	0.0653592	0.0489119	0.117647
0	200	3	0	0.017224	0.335943	0.00980392
0	200	3	0	0.181738	0.0647484	0.00980392
0	200	3	0	0.00515939	0.326683	0.00980392
0	200	3	0	0.00559947	0.793774	0.0392157
0	200	3	0	0.0895654	0.0489715	0.117647
0	200	3	0	0.0400127	0.658581	0.0196078
0	200	3	0	0.0747439	0.283817	0.0196078
0	200	3	0	0.000526673	0.302075	0.00980392
0	200	3	0	0.00342986	0.75076	0.22549
0	200	3	0	0.0272969	0.545759	0.127451
0	200	3	0	0.0657319	0.384412	0.0392157
0	200	3	0	0.106502	0.235164	0.0392157
0	200	3	0	0.000327367	0.385336	0.578431
0	200	3	1	0.0285762	0.302669	0.277778
0	200	3	1	0.147886	0.311077	0.0111111
0	200	3	1	0.197144	0.100806	0.0111111
0	200	3	1	0.0601291	0.285599	0.0111111
0	200	3	1	0.0454642	0.713345	0.0888889
0	200	3	1	0.0568461	0.517796	0.0888889
0	200	3	1	0.120984	0.0362356	0.0111111
0	200	3	1	0.0407864	0.0834677	0.744444
0	200	3	1	0.0433134	0.0167021	0.0333333
0	200	3	1	0.0453947	0.532696	0.0111111
0	200	3	1	0.0211787	0.437917	0.0333333
0	200	3	1	0.0252082	0.43592	0.0111111
0	200	3	1	0.00376567	0.754781	1
0	200	3	1	0.0170881	0.0627563	0.222222
0	200	3	1	0.0377382	0.021979	0.0555556
0	200	3	1	0.0187139	0.713054	0.588889
0	200	3	1	0.00505579	0.176629	0.0555556
0	200	3	1	0.0311658	0.673576	1
0	200	3	1	0.186194	0.0270767	0.0333333
0	200	3	1	0.0843868	0.511486	0.0222222
0	200	3	1	0.29741	0.0351375	0.0111111
0	200	3	1	0.0045918	0.566825	0.0222222
0	200	3	1	0.0411513	0.662657	0.0444444
0	200	3	1	0.0113725	0.389046	0.0777778
0	200	3	1	0.0256892	0.13575	0.311111
0	200	3	2	0.000562831	0.309515	0.0333333
0	200	3	2	0.101565	0.178458	0.0555556
0	200	3	2	0.0279944	0.285124	0.1
0	200	3	2	0.00827045	0.26324	0.855556
0	200	3	2	0.00958431	0.579829	0.122222
0	200	3	2	0.0332867	0.772154	0.0555556
0	200	3	2	0.00271037	0.223345	0.0111111
0	200	3	2	0.0222167	0.208227	0.0444444
0	200	3	2	0.0568117	0.0524238	0.0777778
0	200	3	2	0.17485	0.0483498	0.0555556
0	200	3	2	0.0297063	0.0125304	0.0111111
0	200	3	2	0.0115551	0.0156456	0.244444
0	200	3	2	0.0156494	0.458138	0.133333
0	200	3	2	0.0155937	0.301292	0.888889
0	200	3	2	0.0551052	0.318132	0.0111111
0	200	3	2	0.114772	0.162931	0.177778
0	200	3	2	0.00378926	0.00344899	0.222222
0	200	3	2	0.0137203	0.406628	0.888889
0	200	3	2	0.0276112	0.784563	0.1
0	200	3	2	0.0388636	0.479701	0.0777778
0	200	3	2	0.066573	0.155142	0.222222
0	200	3	2	0.0473465	0.0717919	0.0222222
0	200	3	2	0.00638545	0.482194	0.166667
0	200	3	2	0.0410667	0.599402	0.0111111
0	200	3	2	0.0731787	0.286385	0.0111111
0	200	3	2	0.0126677	0.648386	0.133333
0	200	3	2	0.0829583	0.564717	0.166667
0	200	3	2	0.00243139	0.390041	0.0333333
0	200	3	2	0.0350152	0.538006	0.0333333
0	200	3	2	0.0495561	0.00851943	0.322222
0	200	3	2	0.0394985	0.0381172	0.0444444
0	200	3	2	0.0161399	0.670671	0.166667
0	200	3	2	0.0394459	0.699364	0.0444444
0	200	3	2	0.0457278	0.306808	0.1
0	200	3	2	0.00238829	0.249759	0.0111111
0	200	3	2	0.0257082	0.790857	0.233333
0	200	3	3	0.00673474	0.177361	0.820755
0	200	3	3	0.0615124	0.268863	0.169811
0	200	3	3	0.00802611	0.548524	0.0660377
0	200	3	3	0.140793	0.131435	0.264151
0	200	3	3	0.0573298	0.437029	0.0471698
0	200	3	3	0.0148709	0.384524	0.113208
0	200	3	3	0.012958	0.711554	0.0660377
0	200	3	3	0.00997119	0.0677505	0.132075
0	200	3	3	0.00117582	0.66582	0.839623
0	200	3	3	0.0148532	0.507197	0.0471698
0	200	3	3	0.0396911	0.41907	0.0754717
0	200	3	3	0.0201815	0.705605	0.0377358
0	200	3	3	0.0148751	0.717065	1
0	200	3	3	0.0393572	0.359073	0.00943396
0	200	3	3	0.0479548	0.133577	0.301887
0	200	3	3	0.0030206	0.0929254	0.0566038
0	200	3	3	0.00305937	0.34881	0.00943396
0	200	3	3	0.00133826	0.0399217	0.339623
0	200	3	3	0.0028576	0.162761	0.0377358
0	200	3	3	0.117158	0.416305	0.0188679
0	200	3	3	0.00643526	0.428084	0.0377358
0	200	3	3	0.0456273	0.654929	0.150943
0	200	3	3	0.0173819	0.316951	0.0188679
0	200	3	3	0.00328386	0.198285	0.122642
0	200	3	3	0.00996956	0.237273	0.754717
0	200	3	3	0.00557821	0.884176	0.00943396
0	200	3	3	0.017964	0.4564	0.0471698
0	200	3	3	0.00382153	0.332401	0.132075
0	200	3	4	0.0466329	0.465529	0.01
0	200	3	4	0.00918441	0.939976	0.07
0	200	3	4	0.00405608	0.000680079	0.41
0	200	3	4	0.0280117	0.13971	0.14
0	200	3	4	0.0498679	0.650471	0.08
0	200	3	4	0.0524277	0.147634	0.02
0	200	3	4	0.0254635	0.726056	0.01
0	200	3	4	0.0280231	0.17546	1
0	200	3	4	0.0166611	0.289885	1
0	200	3	4	0.0235254	0.161059	0.17
0	200	3	4	0.000817344	0.421424	0.03
0	200	3	4	0.012041	0.123366	0.37
0	200	3	4	0.0562724	0.639079	1
0	200	3	4	0.0338734	0.374333	0.04
0	200	3	4	0.0406752	0.660465	0.01
0	200	3	4	0.0977245	0.220373	0.01
0	200	3	4	0.0555488	0.0575258	0.03
0	200	3	4	0.0266213	0.526608	0.05
0	200	3	4	0.0107937	0.802243	0.11
0	200	3	4	0.0767064	0.18544	0.02
0	200	3	4	0.0383792	0.145491	0.22
0	200	3	4	0.0520902	0.0339701	0.17
0	200	3	4	0.0323304	0.411228	0.16
0	200	3	4	0.0521601	0.121183	0.01
0	200	3	4	0.0344421	0.45729	0.02
0	200	3	4	0.0392493	0.00736499	0.05
0	200	3	4	0.123632	0.142633	0.01
0	200	3	4	0.0474503	0.477996	0.23
0	200	3	4	0.0185625	0.595995	0.07
0	200	3	4	0.00778943	0.303635	0.01
0	200	3	4	0.00665661	0.870844	0.1
0	200	3	4	0.113117	0.237687	0.01
0	200	3	4	0.0201754	0.486556	0.1
0	200	3	4	0.0311409	0.750604	0.01
0	200	3	4	0.0122316	0.288325	0.15
0	200	3	4	0.158322	0.289899	0.01
0	200	3	4	0.0155576	0.657843	0.01
0	200	3	4	0.00877972	0.777171	0.1
0	200	3	4	0.069935	0.303619	0.06
0	200	3	4	0.0760616	0.20112	0.45
0	200	3	4	7.09106e-05	0.352429	0.91
0	200	3	4	0.104256	0.499454	0.04
0	200	3	4	0.00414596	0.809149	0.01
0	200	3	5	0.00435002	0.535537	0.0196078
0	200	3	5	0.0191789	0.0391607	0.196078
0	200	3	5	0.00956406	0.173017	0.0392157
0	200	3	5	0.231956	0.0800774	0.00980392
0	200	3	5	0.0155132	0.796718	0.0686275
0	200	3	5	0.0395805	0.460634	0.27451
0	200	3	5	0.0906492	0.290036	0.137255
0	200	3	5	0.0278649	0.65631	0.00980392
0	200	3	5	0.00365593	0.913951	0.127451
0	200	3	5	0.132056	0.0223782	0.117647
0	200	3	5	0.0123537	0.0734377	0.205882
0	200	3	5	0.0151305	0.0730782	0.166667
0	200	3	5	0.0208873	0.80966	0.00980392
0	200	3	5	0.0435861	0.341443	0.00980392
0	200	3	5	0.0843108	0.300404	0.264706
0	200	3	5	0.0314145	0.769742	0.00980392
0	200	3	5	0.0236772	0.140647	0.0392157
0	200	3	5	0.0519689	0.215837	0.0196078
0	200	3	5	0.0127081	0.295213	0.196078
0	200	3	5	0.0679565	0.462377	0.607843
0	200	3	5	0.0280505	0.701889	0.00980392
0	200	3	5	0.0143173	0.748899	0.0196078
0	200	3	5	0.00426075	0.752893	0.0490196
0	200	3	5	0.0313809	0.136825	0.529412
0	200	3	5	0.0407976	0.0570224	0.00980392
0	200	3	5	0.073568	0.0955147	0.00980392
0	200	3	5	0.0182359	0.331043	0.147059
0	200	3	5	0.0101555	0.534496	0.0294118
0	200	3	5	0.114735	0.0954235	0.107843
0	200	3	5	0.0565794	0.148288	0.00980392
0	200	3	6	0.0195287	0.878543	0.0104167
0	200	3	6	0.152438	0.0967447	0.0208333
0	200	3	6	0.0679157	0.635499	0.0729167
0	200	3	6	0.00217847	0.12071	0.0833333
0	200	3	6	0.128274	0.379655	0.0520833
0	200	3	6	0.184328	0.0427365	0.0104167
0	200	3	6	0.0194297	0.0752505	0.0104167
0	200	3	6	0.121468	0.434991	0.135417
0	200	3	6	0.0247627	0.599614	0.0625
0	200	3	6	0.0124897	0.87507	0.354167
0	200	3	6	0.0238779	0.0361978	0.09375
0	200	3	6	0.0664062	0.0221741	0.572917
0	200	3	6	0.0345391	0.0990733	0.1875
0	200	3	6	0.00288872	0.180517	0.0104167
0	200	3	6	0.0224164	0.728464	0.135417
0	200	3	6	0.0163885	0.66151	0.0104167
0	200	3	6	0.0300028	0.183776	0.0104167
0	200	3	6	0.0321576	0.676747	0.114583
0	200	3	6	0.000352097	0.407561	1
0	200	3	6	0.0150535	0.884519	0.46875
0	200	3	6	0.00540183	0.775107	0.0104167
0	200	3	6	0.106893	0.184266	0.0104167
0	200	3	6	0.0066744	0.754943	0.0833333
0	200	3	6	0.0618709	0.404346	0.03125
0	200	3	6	0.0585482	0.314646	0.0520833
0	200	3	6	0.107871	0.354355	0.145833
0	200	3	6	0.0166572	0.355353	0.03125
0	200	3	6	0.0156597	0.784293	0.46875
0	200	3	6	0.0130214	0.378386	0.0104167
0	200	3	6	0.053711	0.111445	0.09375
0	200	3	6	0.0293787	0.0372061	0.0208333
0	200	3	6	0.0364875	0.251858	0.21875
0	200	3	6	0.00750433	0.289443	0.166667
0	200	3	6	0.043679	0.722061	0.177083
0	200	3	6	0.181266	0.138386	0.0416667
0	200	3	6	0.0194849	0.572916	0.0104167
0	200	3	6	0.0720554	0.0169126	0.0520833
0	200	3	7	0.0364939	0.459669	0.0555556
0	200	3	7	0.018813	0.33736	0.222222
0	200	3	7	0.0566735	0.622028	0.0222222
0	200	3	7	0.0336498	0.615613	0.0111111
0	200	3	7	0.014395	0.0151433	0.0888889
0	200	3	7	0.169364	0.0427718	0.0111111
0	200	3	7	0.0946569	0.46616	0.511111
0	200	3	7	0.00882438	0.335618	0.0222222
0	200	3	7	0.28802	0.105897	0.0111111
0	200	3	7	0.0111577	0.300424	0.877778
0	200	3	7	0.0268709	0.640004	0.0111111
0	200	3	7	0.0061523	0.886117	0.222222
0	200	3	7	0.190723	0.018796	0.0111111
0	200	3	7	0.0114329	0.115929	0.144444
0	200	3	7	0.139939	0.0511943	0.111111
0	200	3	7	0.0319336	0.243343	0.333333
0	200	3	7	0.0662443	0.0292695	0.4
0	200	3	7	0.0633186	0.0771929	0.111111
0	200	3	7	0.0176628	0.32505	0.0444444
0	200	3	7	0.0340189	0.341688	0.0111111
0	200	3	7	0.0796486	0.573141	0.0444444
0	200	3	7	0.077957	0.565113	0.0777778
0	200	3	7	0.19712	0.183864	0.2
0	200	3	7	0.00380781	0.294603	0.222222
0	200	3	7	0.00953055	0.905424	0.0333333
0	200	3	7	0.0164234	0.446788	0.388889
0	200	3	7	0.0294707	0.431787	0.0333333
0	200	3	7	0.0228979	0.167524	0.155556
0	200	3	7	0.0823421	0.10127	0.0444444
0	200	3	8	0.0489289	0.648646	0.027027
0	200	3	8	0.0161426	0.120742	0.0540541
0	200	3	8	0.0126099	0.679823	0.0540541
0	200	3	8	0.0556068	0.379092	0.0135135
0	200	3	8	0.104431	0.398638	0.0135135
0	200	3	8	0.0032477	0.888137	0.0540541
0	200	3	8	0.0324716	0.411354	0.0540541
0	200	3	8	0.032696	0.0979839	0.0135135
0	200	3	8	0.0401336	0.742608	0.0135135
0	200	3	8	0.0496031	0.36583	0.027027
0	200	3	8	0.0477605	0.0020681	0.878378
0	200	3	8	0.0471065	0.501623	0.0135135
0	200	3	8	0.0212035	0.747806	0.108108
0	200	3	8	0.00102283	0.0357493	0.283784
0	200	3	8	0.0305577	0.62576	0.0405405
0	200	3	8	0.00748245	0.104977	0.0405405
0	200	3	8	0.0145948	0.65686	0.027027
0	200	3	8	0.0551244	0.37507	0.189189
0	200	3	8	0.0366478	0.14396	0.783784
0	200	3	8	0.0744911	0.0233354	0.027027
0	200	3	8	0.00540377	0.455328	0.527027
0	200	3	8	0.00753979	0.848137	0.0405405
0	200	3	8	0.11339	0.286437	0.0675676
0	200	3	8	0.0326765	0.326062	0.391892
0	200	3	8	0.045081	0.23653	0.0135135
0	200	3	8	0.0605061	0.04212	0.0135135
0	200	3	8	0.046623	0.292643	0.364865
0	200	3	8	0.0198794	0.806946	0.337838
0	200	3	9	0.100954	0.48222	0.0104167
0	200	3	9	0.218817	0.175386	0.0104167
0	200	3	9	0.000265335	0.833769	0.822917
0	200	3	9	0.0586936	0.0846126	0.0104167
0	200	3	9	0.0236739	0.663109	0.125
0	200	3	9	0.00865711	0.852622	0.09375
0	200	3	9	0.0342624	0.279723	0.09375
0	200	3	9	0.0218766	0.400215	0.0104167
0	200	3	9	0.0615919	0.0135764	0.0520833
0	200	3	9	0.000883985	0.61233	0.729167
0	200	3	9	0.0274299	0.779673	0.104167
0	200	3	9	0.000394122	0.840833	0.0208333
